src_bytes,class
8,anomaly
0,anomaly
0,anomaly
46,normal
221,normal
832,anomaly
8,anomaly
48,normal
1,anomaly
6,normal
0,anomaly
269,normal
192,normal
220,normal
3057,normal
0,anomaly
0,anomaly
383,normal
520,anomaly
297,normal
8,anomaly
28,anomaly
567,normal
337,normal
0,anomaly
8,anomaly
0,normal
300,normal
308,normal
8,anomaly
0,anomaly
1286,normal
0,anomaly
226,normal
191,normal
0,anomaly
0,normal
300,normal
0,anomaly
182,normal
190,normal
0,anomaly
326,normal
231,normal
0,anomaly
0,anomaly
2091,normal
230,normal
0,anomaly
204766,normal
18,anomaly
1611,normal
187,normal
0,anomaly
0,anomaly
319,normal
147,normal
165,normal
567,normal
0,anomaly
229,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
16115,normal
1276,normal
0,anomaly
8,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
1136,normal
0,anomaly
297,normal
246,normal
305,normal
42,normal
1594,normal
263,normal
221,normal
0,anomaly
53776,anomaly
8,anomaly
304,normal
0,anomaly
214,normal
293,normal
298,normal
147,normal
270,normal
0,anomaly
226,normal
8,normal
0,anomaly
214,normal
0,anomaly
295,normal
1411,normal
214,normal
342,normal
30,normal
1032,anomaly
323,normal
342,normal
232,normal
44,normal
192,normal
218,normal
0,anomaly
1032,anomaly
0,anomaly
1032,anomaly
293,normal
0,anomaly
2620,normal
0,normal
330,normal
305,normal
0,anomaly
0,anomaly
0,anomaly
246,normal
222,normal
261,normal
832,anomaly
46,normal
1059,normal
1477,normal
0,anomaly
7940,normal
0,anomaly
0,anomaly
0,anomaly
228,normal
388,normal
0,anomaly
297,normal
44,normal
186,normal
147,normal
216,normal
0,anomaly
0,anomaly
219,normal
215,normal
0,anomaly
0,anomaly
0,normal
641,normal
0,anomaly
0,anomaly
305,normal
30,normal
0,anomaly
8,anomaly
105,normal
17,normal
256,normal
293,normal
0,anomaly
331,normal
0,anomaly
0,anomaly
338,normal
0,anomaly
230,normal
145,normal
8,anomaly
0,anomaly
227,normal
43,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
45,normal
0,anomaly
44,normal
0,anomaly
0,anomaly
295,normal
191,normal
0,normal
44,normal
6,normal
0,anomaly
12984,normal
0,anomaly
0,anomaly
327,normal
252,normal
1445,normal
202,normal
218,normal
0,anomaly
1342,normal
0,anomaly
0,anomaly
341,normal
0,anomaly
0,anomaly
205,normal
0,anomaly
1525,normal
54540,anomaly
0,anomaly
288,normal
767,normal
0,anomaly
313,normal
1031,normal
0,anomaly
1032,anomaly
0,anomaly
0,normal
194,normal
0,anomaly
0,anomaly
105,normal
1194,normal
300,normal
0,anomaly
205,normal
0,anomaly
1,anomaly
8,anomaly
0,anomaly
44,normal
304,normal
288,normal
0,anomaly
230,normal
0,anomaly
45,normal
0,anomaly
215,anomaly
44,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
317,normal
0,anomaly
0,anomaly
286,normal
147,normal
0,anomaly
340,normal
46,normal
214,normal
0,anomaly
0,anomaly
0,anomaly
188,normal
0,normal
8,anomaly
520,anomaly
0,anomaly
0,anomaly
18,anomaly
3888,normal
276,normal
0,anomaly
0,anomaly
0,anomaly
8,anomaly
147,normal
30,normal
0,anomaly
0,anomaly
0,anomaly
1032,anomaly
0,anomaly
8,anomaly
0,anomaly
334,normal
78,normal
240,normal
325,normal
0,anomaly
46,normal
0,anomaly
0,anomaly
1236,anomaly
308,normal
8,anomaly
267,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
44,normal
1265,anomaly
0,normal
0,anomaly
175,normal
106,normal
91,normal
303,normal
0,anomaly
206,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
192,normal
327,normal
330,normal
0,anomaly
204,normal
45,normal
0,normal
105,normal
45,normal
0,anomaly
0,normal
205,normal
297,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8,anomaly
0,anomaly
1570,normal
0,anomaly
0,anomaly
44,normal
0,anomaly
298,normal
0,anomaly
28,anomaly
458,normal
44,normal
0,anomaly
45,normal
0,anomaly
0,anomaly
1700,normal
1470,normal
0,anomaly
418,normal
322,normal
204,normal
155,normal
317,normal
43,normal
43,normal
226,normal
0,anomaly
0,anomaly
0,anomaly
310,normal
0,anomaly
1272,normal
305,normal
147,normal
0,anomaly
1,anomaly
233,normal
0,anomaly
313,normal
0,anomaly
126,anomaly
0,anomaly
292,normal
223,normal
1805,normal
965,normal
250,normal
217,normal
0,anomaly
0,anomaly
169,normal
0,normal
0,anomaly
16787,normal
309,normal
0,anomaly
0,anomaly
209,normal
0,anomaly
0,anomaly
42,normal
1,anomaly
1032,anomaly
0,anomaly
0,normal
8,anomaly
36,normal
1490,normal
1032,anomaly
44,normal
244,normal
0,normal
314,normal
342,normal
0,anomaly
0,anomaly
0,anomaly
262,normal
226,normal
203,normal
229,normal
516,normal
288,normal
45,normal
105,normal
1073,normal
1408,normal
8,anomaly
237,normal
151,normal
0,anomaly
0,anomaly
243,normal
207,normal
0,anomaly
0,anomaly
0,anomaly
332,normal
8,anomaly
748,normal
0,anomaly
579,normal
182,normal
217,normal
0,anomaly
0,anomaly
294,normal
305,normal
516,normal
46,normal
54540,anomaly
245,normal
303,normal
383,normal
236,normal
232,normal
0,anomaly
0,anomaly
44,normal
0,normal
8,anomaly
0,anomaly
0,anomaly
30,normal
0,anomaly
134,normal
218,normal
78,normal
0,anomaly
289,normal
111,normal
54540,anomaly
167,normal
338,normal
0,anomaly
0,normal
0,anomaly
944,normal
1776,normal
3484,normal
0,anomaly
0,anomaly
0,anomaly
43,normal
209,normal
0,anomaly
0,anomaly
293,normal
0,anomaly
0,anomaly
46,normal
0,anomaly
1247,normal
220,normal
8,anomaly
0,anomaly
227,normal
0,anomaly
210,normal
226,normal
202,normal
0,anomaly
8,anomaly
206,normal
8,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
191,normal
18,anomaly
207,normal
45,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
322,normal
1,anomaly
0,anomaly
1,anomaly
46,normal
45,normal
0,anomaly
641,normal
0,anomaly
0,anomaly
207,anomaly
307,normal
0,anomaly
308,normal
0,anomaly
193,normal
213,normal
241,normal
0,anomaly
0,anomaly
1,anomaly
44,normal
212,normal
1,anomaly
309,normal
311,normal
52,normal
228,normal
0,anomaly
0,anomaly
0,anomaly
12,normal
147,normal
0,anomaly
46,normal
322,normal
250,normal
211,normal
2613,normal
0,anomaly
0,anomaly
304,normal
28,anomaly
28,anomaly
0,anomaly
334,anomaly
0,anomaly
0,anomaly
245,normal
0,normal
33,normal
42,normal
213,normal
0,anomaly
343,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
324,normal
36,normal
0,anomaly
228,normal
0,anomaly
516,normal
0,anomaly
8,anomaly
8,anomaly
0,anomaly
317,normal
0,normal
1,anomaly
30,normal
332,normal
0,anomaly
0,normal
350,normal
0,anomaly
0,anomaly
46,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
245,normal
337,normal
0,anomaly
0,anomaly
11681,normal
227,normal
3346,normal
45,normal
0,anomaly
177,normal
1,anomaly
207,normal
304,normal
767,normal
197,normal
46,normal
0,anomaly
0,anomaly
2940,normal
45,normal
430,normal
199,normal
211,normal
1340,normal
0,anomaly
194,normal
0,anomaly
0,anomaly
203,normal
221,normal
0,anomaly
0,anomaly
254,normal
0,anomaly
0,anomaly
0,normal
147,normal
334,normal
282,normal
0,anomaly
45,normal
8,anomaly
205,normal
0,anomaly
0,normal
105,normal
1896,normal
0,anomaly
0,anomaly
301,normal
0,anomaly
1054,normal
30,normal
231,normal
5,anomaly
0,anomaly
204,normal
0,anomaly
0,anomaly
233,normal
8,anomaly
0,anomaly
179,normal
8,anomaly
0,anomaly
194,normal
0,anomaly
105,normal
322,normal
1151,normal
1,anomaly
215,anomaly
0,anomaly
567,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
356,normal
44,normal
192,normal
2433,normal
198,normal
0,anomaly
1339,normal
675,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
45,normal
43,normal
308,normal
0,anomaly
327,normal
309,normal
1874,normal
210,normal
300,normal
1486,normal
210,normal
0,anomaly
247,normal
9,normal
0,anomaly
342,normal
520,anomaly
319,normal
193,normal
42,normal
0,anomaly
174,normal
0,anomaly
214,normal
0,anomaly
567,normal
221,normal
1032,anomaly
0,anomaly
0,anomaly
7077,normal
291,normal
1085,normal
30,normal
273,normal
271,normal
0,anomaly
1413,normal
0,normal
0,anomaly
296,normal
0,anomaly
0,anomaly
0,anomaly
855,normal
0,anomaly
0,anomaly
0,anomaly
323,normal
216,normal
78,normal
0,anomaly
140,normal
78,normal
45,normal
944,normal
0,anomaly
0,anomaly
24,normal
0,anomaly
1387,normal
317,normal
0,anomaly
8,anomaly
0,anomaly
0,anomaly
5167,normal
0,anomaly
242,normal
0,anomaly
0,normal
0,anomaly
500,normal
344,normal
0,anomaly
1,anomaly
227,normal
235,normal
237,normal
45,normal
285,normal
0,anomaly
0,anomaly
326,normal
224,normal
9654,normal
0,anomaly
0,anomaly
0,anomaly
4539,normal
10,normal
2261,normal
45,normal
1032,anomaly
0,anomaly
7,normal
0,anomaly
125,normal
8,anomaly
0,anomaly
28,anomaly
0,anomaly
146,normal
44,normal
0,anomaly
0,anomaly
0,normal
129,normal
212,normal
0,anomaly
520,anomaly
105,normal
201,normal
44,normal
0,anomaly
196,normal
311,normal
0,anomaly
0,anomaly
42,normal
0,anomaly
43,normal
1535,normal
755,normal
214,normal
43,normal
1,anomaly
214,normal
195,normal
43,normal
1032,anomaly
10,normal
2066,normal
151,normal
0,anomaly
42,normal
238,normal
252,normal
0,anomaly
0,anomaly
145,normal
1247,normal
0,anomaly
9,normal
0,anomaly
213,normal
0,anomaly
8,anomaly
0,anomaly
102,normal
0,anomaly
8,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
54540,anomaly
2481,normal
257,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
287,normal
0,anomaly
0,anomaly
30,normal
1,anomaly
0,anomaly
281,normal
43,normal
28,anomaly
0,anomaly
0,anomaly
0,anomaly
318,normal
0,normal
0,anomaly
231,normal
0,anomaly
232,normal
226,normal
0,anomaly
1339,normal
8,anomaly
161,normal
295,normal
0,anomaly
43,normal
225,normal
8,anomaly
201,normal
279,normal
154,normal
44,normal
781,normal
202,normal
1529,normal
0,anomaly
0,anomaly
182,normal
0,anomaly
0,anomaly
255,normal
334,anomaly
126,anomaly
0,anomaly
301,normal
180,normal
0,anomaly
186,normal
0,anomaly
18,anomaly
0,anomaly
289,normal
201,normal
0,anomaly
0,anomaly
113,normal
1032,anomaly
211,normal
335,normal
46,normal
24,normal
0,anomaly
0,anomaly
207,normal
105,normal
204,normal
0,anomaly
339,normal
18,anomaly
0,anomaly
0,anomaly
0,anomaly
9,normal
0,anomaly
0,anomaly
951,normal
1,anomaly
244,normal
0,anomaly
0,normal
223,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
126,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
78,normal
244,normal
30,normal
0,anomaly
209,normal
87,normal
209,normal
0,anomaly
198,normal
0,anomaly
205,normal
0,anomaly
0,anomaly
252,normal
220,normal
0,anomaly
0,anomaly
298,normal
601,normal
0,anomaly
59,normal
312,normal
0,anomaly
45,normal
45,normal
0,anomaly
0,anomaly
0,anomaly
304,normal
0,anomaly
0,anomaly
325,normal
3468,normal
343,normal
215,normal
0,anomaly
291,normal
0,anomaly
326,normal
520,anomaly
231,normal
30,normal
45,normal
198,normal
11378,normal
305,normal
54540,anomaly
0,anomaly
0,anomaly
0,anomaly
284,normal
208,normal
231,normal
1032,anomaly
280,normal
0,anomaly
343,normal
2491,normal
919,normal
0,normal
220,normal
0,anomaly
0,anomaly
325,normal
0,anomaly
230,normal
0,anomaly
305,normal
302,normal
292,normal
54540,anomaly
383,normal
0,anomaly
31,normal
26,normal
8,anomaly
0,anomaly
0,anomaly
0,normal
231,normal
349,normal
146,normal
146,normal
232,normal
567,normal
0,anomaly
306,normal
30,normal
1029,normal
299,normal
12,normal
0,anomaly
45,normal
1036,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
250,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
12324,normal
0,anomaly
334,anomaly
193,normal
0,normal
0,anomaly
256,normal
0,anomaly
0,anomaly
308,normal
227,normal
166,normal
0,anomaly
0,anomaly
30,normal
0,anomaly
220,normal
45,normal
0,normal
8,anomaly
0,normal
0,normal
0,anomaly
189,normal
1,anomaly
0,anomaly
845,normal
0,anomaly
214,normal
210,normal
0,anomaly
0,anomaly
222,normal
0,anomaly
246,normal
0,anomaly
0,anomaly
0,anomaly
4018,normal
0,normal
227,normal
0,anomaly
7045,anomaly
239,normal
226,normal
296,normal
0,anomaly
43,normal
0,anomaly
8,anomaly
43,normal
1032,anomaly
323,normal
338,normal
0,anomaly
286,normal
64,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
209,normal
8,anomaly
16711,normal
0,anomaly
49,normal
45,normal
0,anomaly
6,normal
385,normal
0,anomaly
246,normal
8,anomaly
312,normal
1498,normal
0,anomaly
18,anomaly
44,normal
0,normal
42,normal
28,anomaly
163,normal
802,normal
0,anomaly
245,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
249,normal
15,normal
172,normal
213,normal
341,normal
0,anomaly
0,anomaly
4189,normal
111,normal
0,anomaly
0,anomaly
202,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
306,normal
127,normal
520,anomaly
0,anomaly
0,anomaly
222,normal
52,normal
0,anomaly
0,normal
5319,normal
0,normal
0,anomaly
8,anomaly
245,normal
8,anomaly
319,normal
282,normal
270,normal
396,normal
2146,normal
30,normal
0,anomaly
0,anomaly
0,anomaly
374,normal
0,anomaly
0,anomaly
334,anomaly
334,normal
0,anomaly
342,normal
0,anomaly
0,anomaly
0,anomaly
244,normal
12165,normal
273,normal
0,anomaly
0,normal
0,anomaly
235,normal
0,anomaly
271,normal
0,anomaly
0,anomaly
0,anomaly
146,normal
848,normal
45,normal
0,anomaly
0,anomaly
334,normal
0,anomaly
0,anomaly
54540,anomaly
2931,normal
0,anomaly
289,normal
274,normal
217,normal
303,normal
205,normal
0,normal
8,anomaly
227,normal
322,normal
229,normal
0,anomaly
71,normal
1,anomaly
8,anomaly
4866,normal
8,anomaly
161,normal
0,anomaly
45,normal
0,anomaly
272,normal
307,normal
1500,normal
312,normal
233,normal
0,anomaly
0,anomaly
0,anomaly
336,normal
0,anomaly
335,normal
1478,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
641,normal
0,anomaly
14,normal
44,normal
0,anomaly
0,anomaly
222,normal
30,normal
0,anomaly
320,normal
0,anomaly
295,normal
0,anomaly
260,normal
44,normal
0,anomaly
748,normal
207,anomaly
253,normal
0,anomaly
0,anomaly
8,anomaly
0,anomaly
0,anomaly
1032,anomaly
0,anomaly
46,normal
44,normal
189,normal
160,normal
37681,normal
1162,normal
323,normal
10,normal
12,normal
0,anomaly
75,normal
306,normal
28,anomaly
325,normal
520,anomaly
0,anomaly
176,normal
1342,normal
248,normal
0,anomaly
0,anomaly
0,anomaly
218,normal
0,anomaly
0,anomaly
263,normal
0,anomaly
0,anomaly
0,anomaly
42,normal
244,normal
243,normal
291,normal
0,anomaly
932,normal
8,anomaly
259,normal
0,normal
374,normal
0,anomaly
277,normal
0,anomaly
0,anomaly
0,anomaly
9,normal
44,normal
0,anomaly
348,normal
0,anomaly
45,normal
0,anomaly
0,anomaly
0,anomaly
293,normal
0,normal
261,normal
164,normal
16115,normal
0,anomaly
43,normal
0,anomaly
0,anomaly
101,normal
294,normal
0,anomaly
199,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
111,normal
0,anomaly
346,normal
202,normal
0,anomaly
0,anomaly
229,normal
343,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
44,normal
7045,anomaly
0,anomaly
1101,normal
289,normal
0,anomaly
249,normal
1,anomaly
329,normal
280,normal
0,anomaly
181,normal
44,normal
8,anomaly
43,normal
0,anomaly
231,normal
105,normal
0,anomaly
1143,normal
0,anomaly
233,normal
1032,anomaly
0,anomaly
328,normal
0,anomaly
1250,anomaly
45,normal
0,anomaly
44,normal
0,anomaly
273,normal
8,anomaly
191,normal
0,anomaly
0,anomaly
308,normal
203,normal
228,normal
0,anomaly
166,normal
263,normal
224,normal
330,normal
0,normal
28,anomaly
8,anomaly
368,normal
192,normal
2277,normal
0,anomaly
147,normal
302,normal
28,anomaly
651,normal
4071,normal
218,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
187,normal
0,anomaly
43,normal
1701,normal
0,anomaly
44,normal
228,normal
8,anomaly
206,normal
44,normal
45,normal
60814,normal
216,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
344,normal
54540,anomaly
257,normal
0,anomaly
197,normal
328,normal
8,anomaly
295,normal
0,anomaly
282,normal
1,anomaly
44,normal
225,normal
0,anomaly
0,anomaly
0,anomaly
191,normal
164,normal
0,anomaly
145,normal
0,anomaly
1487,normal
0,anomaly
245,normal
0,anomaly
325,normal
42,normal
265,normal
342,normal
22,normal
280,normal
0,anomaly
217,normal
332,normal
8,anomaly
1032,anomaly
1032,anomaly
323,normal
45,normal
249,normal
0,anomaly
323,normal
36,normal
0,anomaly
317,normal
280,normal
960,normal
0,anomaly
44,normal
299,normal
0,anomaly
844,normal
0,anomaly
0,anomaly
0,anomaly
220,normal
0,anomaly
8,anomaly
0,anomaly
295,normal
1051,normal
284,normal
0,anomaly
6,normal
0,anomaly
364,normal
8766,normal
0,anomaly
45,normal
352,normal
0,normal
44,normal
0,anomaly
346,normal
183,normal
0,normal
0,anomaly
203,normal
0,anomaly
0,normal
5133876,anomaly
18,anomaly
289,normal
0,anomaly
3468,normal
294,normal
281,normal
105,normal
285,normal
273,normal
162,normal
266,normal
0,anomaly
54540,anomaly
323,normal
0,anomaly
316,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
195,normal
7,normal
181,normal
0,anomaly
1032,anomaly
0,anomaly
8,anomaly
318,normal
1154,normal
0,anomaly
0,anomaly
238,normal
28,anomaly
0,anomaly
222,normal
28,anomaly
1515,normal
748,normal
0,anomaly
44,normal
0,anomaly
0,normal
0,anomaly
224,normal
246,anomaly
0,normal
310,normal
0,anomaly
0,anomaly
0,anomaly
18,anomaly
220,normal
0,anomaly
195,normal
127,normal
145,normal
8,anomaly
0,anomaly
33,normal
0,anomaly
2074,normal
46,normal
8,anomaly
0,anomaly
227,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
327,normal
312,normal
28,anomaly
0,anomaly
54540,anomaly
0,anomaly
5133876,anomaly
0,anomaly
43,normal
0,anomaly
8,anomaly
252,normal
289,normal
8,anomaly
5319,normal
0,anomaly
54540,anomaly
0,anomaly
0,anomaly
286,normal
0,anomaly
235,normal
296,normal
221,normal
199,normal
520,anomaly
147,normal
215,normal
1567,normal
211,normal
0,anomaly
8,anomaly
972,normal
0,anomaly
227,normal
0,anomaly
0,anomaly
44,normal
145,normal
0,anomaly
0,anomaly
321,normal
283,normal
601,normal
1,anomaly
34,normal
54540,anomaly
321,normal
0,normal
288,normal
0,anomaly
2276,normal
297,normal
204,normal
286,normal
193,normal
329,normal
197,normal
0,anomaly
271,normal
331,normal
0,anomaly
0,anomaly
155,normal
218,normal
1553,normal
0,anomaly
336,normal
18,anomaly
44,normal
1708,normal
1,anomaly
54540,anomaly
197,normal
333,normal
105,normal
0,anomaly
233,normal
0,anomaly
8,anomaly
0,anomaly
0,anomaly
3475,normal
1112,normal
0,anomaly
0,anomaly
308,normal
0,anomaly
0,anomaly
3873,normal
0,anomaly
0,anomaly
45,normal
0,anomaly
206,normal
278,normal
1408,normal
297,normal
1537,normal
0,anomaly
293,normal
36,normal
1000,normal
8,anomaly
175,normal
0,anomaly
1719,normal
42,normal
42,normal
235,normal
0,anomaly
0,anomaly
0,anomaly
686,normal
0,anomaly
298,normal
181,normal
6,normal
229,normal
269,normal
44,normal
307,normal
0,anomaly
294,normal
294,normal
230,normal
45,normal
1287,normal
233,normal
0,normal
199,normal
0,anomaly
0,anomaly
1,anomaly
0,anomaly
0,anomaly
105,normal
9,normal
271,normal
28,anomaly
28,anomaly
320,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
42,normal
311,normal
170,normal
327,normal
0,anomaly
0,anomaly
1647,normal
8,anomaly
43,normal
308,normal
46,normal
8,anomaly
46,normal
0,anomaly
30,normal
54540,anomaly
0,anomaly
319,normal
218,normal
0,anomaly
278,normal
237,normal
0,anomaly
0,anomaly
147,normal
0,anomaly
5386,normal
383,normal
319,normal
0,anomaly
5135678,anomaly
192,normal
290,normal
155,normal
0,anomaly
97,normal
0,anomaly
1,anomaly
0,anomaly
78,normal
0,anomaly
327,normal
0,anomaly
226,normal
12,normal
0,anomaly
334,anomaly
187,normal
197,normal
157,normal
258,normal
0,anomaly
228,normal
325,normal
183,normal
1,anomaly
0,anomaly
43,normal
46,normal
0,anomaly
325,normal
0,anomaly
215,normal
200,normal
0,anomaly
0,anomaly
217,normal
0,anomaly
0,anomaly
210,normal
10,normal
0,anomaly
1,anomaly
215,normal
0,anomaly
43,normal
0,anomaly
0,normal
212,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
33,normal
516,normal
1,anomaly
0,anomaly
0,anomaly
306,normal
1,anomaly
0,anomaly
209,normal
0,anomaly
240,normal
30,normal
0,anomaly
0,normal
746,normal
1,anomaly
0,anomaly
0,anomaly
0,anomaly
1032,anomaly
317,normal
0,anomaly
209,normal
0,anomaly
0,normal
235,normal
234,normal
226,normal
3080,normal
0,anomaly
1032,anomaly
0,anomaly
286,normal
0,anomaly
0,anomaly
209,normal
0,anomaly
9,normal
0,anomaly
19,normal
212,normal
761,normal
18,anomaly
0,anomaly
0,anomaly
190,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
315,normal
227,normal
8,anomaly
0,anomaly
201,normal
1242,anomaly
237,normal
0,anomaly
0,anomaly
266,normal
18,anomaly
239,normal
312,normal
0,anomaly
216,normal
334,anomaly
0,anomaly
147,normal
0,anomaly
43,normal
1,anomaly
304,normal
45,normal
0,anomaly
253,normal
28,anomaly
257,normal
0,anomaly
0,anomaly
309,normal
251,normal
516,normal
270,normal
240,normal
587,normal
0,anomaly
322,normal
0,anomaly
2873,normal
501760,normal
0,anomaly
0,anomaly
383,normal
5929,normal
520,anomaly
977,normal
314,normal
0,anomaly
0,anomaly
28,anomaly
216,normal
0,anomaly
199,normal
0,anomaly
0,anomaly
1956,normal
28,anomaly
