duration,protocol_type,flag,src_bytes,dst_bytes,logged_in,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,SF,12324,0,0,2,2,0,0,0,0,1,0,0,54,58,0.11,0.07,0.11,0.03,0,0,0,0,normal
0,tcp,S0,0,0,0,131,9,1,1,0,0,0.07,0.06,0,34,9,0.26,0.12,0.03,0,1,1,0,0,anomaly
0,tcp,SF,334,0,1,1,1,0,0,0,0,1,0,0,1,19,1,0,1,0.21,0,0,0,0,anomaly
0,tcp,SF,193,2969,1,12,12,0,0,0,0,1,0,0,24,255,1,0,0.04,0.03,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,2,0,0,1,1,1,0,1,6,239,1,0,0.17,0.13,0,0,1,0.98,normal
0,tcp,S0,0,0,0,207,19,1,1,0,0,0.09,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,256,466,1,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,211,20,1,1,0,0,0.09,0.08,0,255,20,0.08,0.09,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,276,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,308,593,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,227,45024,1,9,16,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,166,27660,1,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,274,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,229,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,anomaly
0,icmp,SF,30,0,0,1,1,0,0,0,0,1,0,0,251,251,1,0,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,11,3,1,1,0,0,0.27,0.36,0,255,59,0.23,0.04,0.01,0,1,1,0,0,anomaly
0,tcp,SF,220,314,1,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,normal
0,udp,SF,45,45,0,130,130,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,81,119,0.52,0.1,0.02,0.03,0.01,0.01,0,0,normal
0,icmp,SF,8,0,0,1,11,0,0,0,0,1,0,1,1,6,1,0,1,0.67,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,15,42,1,0,0.07,0.26,0,0,1,1,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,16,255,1,0,0.06,0.1,0,0,1,1,normal
0,tcp,S0,0,0,0,40,19,0.98,1,0.03,0,0.47,0.08,0,255,10,0.04,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,189,4766,1,5,5,0,0,0,0,1,0,0,29,184,1,0,0.03,0.05,0,0,0,0,normal
18418,tcp,RSTR,1,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,106,1,1,1,0,0,0.01,0.08,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,845,384,1,1,1,0,0,0,0,1,0,0,140,77,0.24,0.51,0.01,0.03,0.01,0,0.49,0.03,normal
0,tcp,S0,0,0,0,251,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,214,1047,1,18,18,0,0,0,0,1,0,0,42,229,1,0,0.02,0.06,0,0,0,0.54,normal
0,tcp,SF,210,955,1,6,7,0,0,0,0,1,0,0.29,85,255,1,0,0.01,0.02,0,0,0.04,0.04,normal
0,tcp,S0,0,0,0,113,15,1,1,0,0,0.13,0.07,0,255,15,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,123,16,0,0,1,1,0.13,0.07,0,148,16,0.11,0.07,0.01,0,0,0,1,1,anomaly
0,tcp,SF,222,613,1,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,141,6,0,0,1,1,0.04,0.06,0,255,5,0.02,0.08,0,0,0,0,1,1,anomaly
0,tcp,SF,246,1484,1,10,10,0,0,0,0,1,0,0,183,255,1,0,0.01,0.01,0.01,0,0.04,0.03,normal
0,tcp,S0,0,0,0,62,12,1,1,0,0,0.19,0.06,0,255,12,0.05,0.05,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,149,7,1,1,0,0,0.05,0.07,0,255,7,0.03,0.08,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,45,15,1,1,0,0,0.33,0.13,0,255,15,0.06,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,4018,324,1,2,1,0,0,0,0,0.5,1,0,255,96,0.38,0.24,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,155,7,0.05,0.04,0.01,0,0.01,0,0.07,1,normal
0,tcp,SF,227,484,1,6,6,0,0,0,0,1,0,0,79,255,1,0,0.01,0.02,0.01,0,0,0,normal
0,tcp,RSTO,0,0,0,210,8,0,0,1,1,0.04,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,anomaly
12,tcp,SF,7045,0,1,2,2,0,0,0,0,1,0,0,2,13,1,0,1,0.15,0,0,0,0,anomaly
0,tcp,SF,239,775,1,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,226,1125,1,35,36,0,0,0,0,1,0,0.06,96,255,1,0,0.01,0.02,0.01,0,0,0,normal
0,tcp,SF,296,449,1,2,44,0,0,0,0,1,0,0.05,53,56,1,0,0.02,0.04,0,0,0,0,normal
0,tcp,REJ,0,0,0,290,16,0,0,1,1,0.06,0.06,0,255,16,0.06,0.07,0,0,0,0,1,1,anomaly
0,udp,SF,43,73,0,190,190,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,103,3,0,0,1,1,0.03,0.08,0,128,3,0.02,0.08,0.01,0,0,0,1,1,anomaly
0,icmp,SF,8,0,0,1,18,0,0,0,0,1,0,1,2,96,1,0,1,0.51,0,0,0,0,anomaly
0,udp,SF,43,132,0,77,157,0,0,0,0,1,0,0.01,255,240,0.94,0.01,0,0,0,0,0,0,normal
0,icmp,SF,1032,0,0,71,71,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
0,tcp,SF,323,601,1,29,32,0,0,0,0,1,0,0.09,61,255,1,0,0.02,0.04,0,0,0,0,normal
0,tcp,SF,338,392,1,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,148,16,1,1,0,0,0.11,0.05,0,255,17,0.07,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,286,915,1,38,39,0,0,0,0,1,0,0.05,85,255,1,0,0.01,0.03,0,0.01,0,0,normal
0,icmp,SF,64,0,0,1,1,0,0,0,0,1,0,0,19,1,0.05,0.16,0.05,0,0,0,0,0,normal
0,tcp,S0,0,0,0,57,19,1,1,0,0,0.33,0.05,0,255,71,0.28,0.02,0.01,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,190,19,1,1,0,0,0.1,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,1,2,0,0,1,1,1,0,1,1,229,1,0,1,0.18,0,0,1,0.76,normal
0,tcp,REJ,0,0,0,246,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,209,2649,1,15,40,0,0,0,0,1,0,0.05,51,255,1,0,0.02,0.04,0,0,0,0,normal
0,icmp,SF,8,0,0,1,30,0,0,0,0,1,0,1,2,108,1,0,1,0.5,0,0,0,0,anomaly
15,tcp,SF,16711,368,1,1,1,0,0,0,0,1,0,0,82,113,0.9,0.04,0.01,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,135,10,1,1,0,0,0.07,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,anomaly
0,udp,SF,49,115,0,1,2,0,0,0,0,1,0,1,255,234,0.92,0.02,0,0,0,0,0,0,normal
0,udp,SF,45,76,0,270,271,0,0,0,0,1,0.01,0.01,255,246,0.96,0.01,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,113,20,1,1,0,0,0.18,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,6,135,0,1,1,0,0,0,0,1,0,0,60,10,0.07,0.03,0.02,0.2,0,0,0,0,normal
0,tcp,SF,385,361,1,12,12,0,0,0,0,1,0,0,75,231,1,0,0.01,0.19,0,0,0.08,0.7,normal
0,tcp,S0,0,0,0,131,19,1,1,0,0,0.15,0.05,0,255,19,0.07,0.05,0,0,1,1,0,0,anomaly
27,tcp,SF,246,772,1,2,1,0,0,0,0,0.5,1,0,251,44,0.18,0.03,0,0,0.01,0,0,0,normal
0,icmp,SF,8,0,0,1,2,0,0,0,0,1,0,1,1,45,1,0,1,0.27,0,0,0,0,anomaly
0,tcp,SF,312,575,1,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,normal
28,tcp,SF,1498,4152,1,2,1,0,0,0,0,0.5,1,0,76,10,0.13,0.04,0.01,0,0,0,0,0,normal
0,tcp,SH,0,0,0,1,1,1,1,0,0,1,0,0,156,1,0.01,0.94,0.95,0,0.95,1,0,0,anomaly
0,icmp,SF,18,0,0,1,1,0,0,0,0,1,0,0,1,108,1,0,1,1,0,0,0,0,anomaly
0,udp,SF,44,132,0,72,152,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,2,0,0,1,1,1,0,1,25,255,1,0,0.04,0.11,0,0,1,1,normal
0,udp,SF,42,42,0,6,12,0,0,0,0,1,0,0.25,255,242,0.95,0.01,0,0,0,0,0,0,normal
0,udp,SF,28,0,0,139,39,0.72,0,0,0,0.28,0.05,0,255,39,0.15,0.85,0.15,0,0.09,0,0.76,0,anomaly
0,tcp,SF,163,1510,1,3,7,0,0,0,0,1,0,0.29,3,255,1,0,0.33,0.01,0,0,0,0,normal
1,tcp,SF,802,327,1,1,1,0,0,0,0,1,0,0,60,185,0.95,0.03,0.02,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,19,4,1,1,0,0,0.21,0.26,0,255,14,0.05,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,245,0,1,2,2,0,0,0,0,1,0,0,133,76,0.29,0.03,0.29,0.03,0,0,0,0,normal
0,tcp,REJ,0,0,0,119,5,0,0,1,1,0.04,0.07,0,94,5,0.05,0.09,0.01,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,118,4,1,1,0,0,0.03,0.08,0,255,5,0.02,0.07,0,0,1,1,0,0,anomaly
0,udp,SF,1,0,0,33,5,0,0,0,0,0.15,0.12,0,255,55,0.22,0.25,0.95,0,0,0,0.05,0,anomaly
0,tcp,S0,0,0,0,138,16,1,1,0,0,0.12,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,249,1875,1,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,15,0,1,1,1,0,0,0,0,1,0,0,22,63,0.41,0.14,0.41,0.03,0,0,0,0,normal
0,tcp,SF,172,3748,1,1,1,0,0,0,0,1,0,0,4,255,1,0,0.25,0.03,0,0,0,0,normal
0,tcp,SF,213,122,1,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,341,1229,1,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0.01,0,0,normal
0,tcp,REJ,0,0,0,263,11,0,0,1,1,0.04,0.07,0,255,11,0.04,0.08,0,0,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,113,10,0,0,1,1,0.09,0.07,0,88,10,0.11,0.09,0.01,0,0,0,1,1,anomaly
0,tcp,SF,4189,0,0,1,1,0,0,0,0,1,0,0,49,31,0.2,0.08,0.2,0.06,0,0,0,0,normal
3,udp,SF,111,34,0,2,1,0,0,0,0,0.5,1,0,56,40,0.71,0.05,0.64,0,0,0,0,0,normal
0,tcp,S0,0,0,0,35,10,1,1,0,0,0.29,0.11,0,197,52,0.25,0.02,0.02,0.04,0.99,0.96,0,0,anomaly
0,tcp,S0,0,0,0,140,19,1,1,0,0,0.14,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,202,1352,1,22,22,0,0,0,0,1,0,0,22,255,1,0,0.05,0.05,0,0,0,0,normal
0,tcp,S0,0,0,0,289,11,1,1,0,0,0.04,0.06,0,255,6,0.02,0.08,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,199,9,1,1,0,0,0.05,0.07,0,255,9,0.04,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,335,580,1,3,23,0,0,0,0,1,0,0.26,82,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,S0,0,0,0,69,20,1,1,0,0,0.29,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,306,574,1,1,1,0,0,0,0,1,0,0,8,255,1,0,0.12,0.02,0,0.01,0,0.02,normal
0,udp,SF,127,44,0,268,267,0,0,0,0,1,0.01,0,157,124,0.79,0.01,0.32,0,0,0,0,0,normal
0,icmp,SF,520,0,0,438,438,0,0,0,0,1,0,0,5,5,1,0,1,0,0,0,0,0,anomaly
0,tcp,S0,0,0,0,183,11,1,1,0,0,0.06,0.07,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,65,2,0.02,1,0.02,1,0,0,0.92,1,anomaly
0,tcp,SF,222,724,1,27,27,0,0,0,0,1,0,0,87,255,1,0,0.01,0.02,0,0,0,0,normal
0,udp,SF,52,105,0,8,8,0,0,0,0,1,0,0,44,228,1,0,1,0.01,0,0,0,0,normal
0,tcp,RSTO,0,0,0,278,9,0,0,1,1,0.03,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,1,2,0,0,1,1,1,0,1,21,255,1,0,0.05,0.1,0,0,1,0.8,normal
0,tcp,SF,5319,0,1,7,7,0,0,0,0,1,0,0,159,56,0.23,0.03,0.23,0.04,0,0,0,0,normal
0,tcp,SF,0,180,0,2,3,0.5,0.33,0,0,1,0,0.67,4,255,1,0,0.25,0.02,0.25,0,0,0,normal
0,tcp,S0,0,0,0,265,3,1,1,0,0,0.01,0.05,0,255,3,0.01,0.05,0,0,1,1,0,0,anomaly
0,icmp,SF,8,0,0,1,12,0,0,0,0,1,0,1,2,255,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,SF,245,0,1,2,2,0,0,0,0,1,0,0,80,44,0.08,0.05,0.08,0.07,0,0,0,0,normal
0,icmp,SF,8,0,0,1,9,0,0,0,0,1,0,1,3,63,1,0,1,0.25,0,0,0,0,anomaly
0,tcp,SF,319,1338,1,8,8,0,0,0,0,1,0,0,83,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,SF,282,1828,1,9,10,0,0,0,0,1,0,0.2,9,255,1,0,0.11,0.02,0,0,0,0,normal
0,tcp,SF,270,10699,1,2,41,0,0,0,0,1,0,0.05,8,192,1,0,0.12,0.05,0,0,0,0,normal
0,tcp,SF,396,4037,1,25,27,0,0,0,0,1,0,0.07,255,255,1,0,0.01,0,0,0,0,0,normal
1,tcp,SF,2146,332,1,1,2,0,0,0,0,1,0,1,210,212,0.85,0.02,0,0.01,0,0,0,0,normal
0,udp,SF,30,30,0,1,1,0,0,0,0,1,0,0,255,246,0.96,0.01,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,274,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,511,1,0.44,0,0.56,1,0,1,0,255,1,0,1,0,0,0.52,0,0.48,1,anomaly
0,tcp,S0,0,0,0,271,18,1,1,0,0,0.07,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,374,6410,1,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,139,18,1,1,0,0,0.13,0.05,0,255,18,0.07,0.05,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,91,16,1,1,0,0,0.18,0.05,0,255,19,0.07,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,334,0,1,2,2,0,0,0,0,1,0,0,15,47,0.93,0.13,1,0.11,0,0,0,0,anomaly
0,tcp,SF,334,2488,1,7,10,0,0,0,0,1,0,0.3,185,221,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,REJ,0,0,0,128,19,0,0,1,1,0.15,0.07,0,255,19,0.07,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,342,453,1,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,139,3,1,1,0,0,0.02,0.06,0,255,2,0.01,0.08,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,285,18,1,1,0,0,0.06,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,104,5,1,1,0,0,0.05,0.07,0,255,7,0.03,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,244,9737,1,9,9,0,0,0,0,1,0,0,98,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,SF,12165,0,0,8,8,0,0,0,0,1,0,0,255,49,0.19,0.02,0.19,0,0.52,0,0,0,normal
0,tcp,SF,273,5320,1,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,26,7,1,1,0,0,0.27,0.15,0,255,27,0.11,0.07,0.01,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,1,1,1,1,0,0,1,0,0,28,255,1,0,0.04,0.17,0.04,0,0.96,1,normal
0,tcp,S0,0,0,0,263,19,1,1,0,0,0.07,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,235,128,1,25,26,0,0,0,0,1,0,0.08,116,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,236,24,1,1,0,0,0.1,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,271,732,1,6,7,0,0,0,0,1,0,0.29,111,255,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,276,23,1,1,0,0,0.08,0.05,0,255,23,0.09,0.05,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,511,1,0.1,0,0.89,1,0,1,0,255,1,0,1,0,0,0.14,0,0.86,1,anomaly
0,tcp,REJ,0,0,0,229,10,0,0,1,1,0.04,0.07,0,255,10,0.04,0.07,0,0,0,0,1,1,anomaly
891,udp,SF,146,105,0,3,2,0,0,0,0,0.67,0.67,0,255,2,0.01,0.64,0.98,0,0,0,0,0,normal
0,tcp,SF,848,330,1,1,1,0,0,0,0,1,0,0,143,73,0.51,0.02,0.01,0,0,0,0,0,normal
0,udp,SF,45,133,0,75,155,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,282,12,1,1,0,0,0.04,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,112,14,1,1,0,0,0.12,0.05,0,255,14,0.05,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,334,382,1,18,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,1,1,1,1,0,0,1,0,0,255,1,0,0.07,0,0,1,1,0,0,anomaly
0,tcp,RSTO,0,0,0,241,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,54540,8314,1,2,2,0,0,0,0,1,0,0,75,75,1,0,0.01,0,0,0,0.01,0.01,anomaly
0,tcp,SF,2931,326,1,2,1,0,0,0,0,0.5,1,0,255,128,0.5,0.05,0,0,0.01,0,0,0,normal
0,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.8,1,0,0,0,1,1,anomaly
0,tcp,SF,289,901,1,12,32,0,0,0,0,1,0,0.09,39,255,1,0,0.03,0.02,0,0,0,0,normal
0,tcp,SF,274,2592,1,1,1,0,0,0,0,1,0,0,25,255,1,0,0.04,0.02,0,0,0,0,normal
0,tcp,SF,217,1856,1,27,27,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,303,2991,1,22,22,0,0,0,0,1,0,0,22,255,1,0,0.05,0.07,0,0,0,0,normal
0,tcp,SF,205,649,1,9,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0.01,0.01,0.02,0.02,normal
0,tcp,S0,0,0,0,2,9,0.5,0.11,0,0,1,0,0.22,20,255,1,0,0.1,0.01,0.1,0.01,0,0,normal
0,icmp,SF,8,0,0,1,23,0,0,0,0,1,0,1,2,80,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,SF,227,717,1,2,23,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S1,322,10220,1,5,5,0.2,0.2,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,229,7149,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,278,15,1,1,0,0,0.05,0.06,0,255,3,0.01,0.08,0,0,1,1,0,0,anomaly
0,udp,SF,71,44,0,117,117,0,0,0,0,1,0,0,255,166,0.65,0.01,0.21,0,0,0,0,0,normal
0,udp,SF,1,0,0,18,4,0,0,0,0,0.22,0.28,0,255,42,0.16,0.47,0.69,0,0,0,0.31,0,anomaly
0,icmp,SF,8,0,0,1,7,0,0,0,0,1,0,1,3,61,1,0,1,0.26,0,0,0,0,anomaly
14680,tcp,SF,4866,72771,1,1,1,0,0,0,0,1,0,0,255,33,0.13,0.34,0,0,0.34,0.12,0,0.03,normal
0,icmp,SF,8,0,0,1,17,0,0,0,0,1,0,1,2,100,1,0,1,0.5,0,0,0,0,anomaly
0,tcp,SF,161,6684,1,10,10,0,0,0,0,1,0,0,37,255,1,0,0.03,0.04,0,0,0,0,normal
0,tcp,S0,0,0,0,210,10,1,1,0,0,0.05,0.06,0,255,16,0.06,0.08,0,0,1,1,0,0,anomaly
0,udp,SF,45,117,0,140,140,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,93,3,1,1,0,0,0.03,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,272,822,1,2,2,0,0,0,0,1,0,0,6,255,1,0,0.17,0.06,0,0,0,0,normal
0,tcp,SF,307,1492,1,30,30,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
27,tcp,SF,1500,4152,1,1,1,0,0,0,0,1,0,0,206,49,0.24,0.02,0,0,0,0,0,0,normal
0,tcp,SF,312,396,1,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,233,275,1,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,50,8,1,1,0,0,0.16,0.1,0,255,8,0.03,0.08,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,253,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,anomaly
0,tcp,S0,0,0,0,11,4,1,1,0,0,0.36,0.36,0,255,4,0.02,0.08,0,0,1,1,0,0,anomaly
0,tcp,SF,336,354,1,1,1,0,0,0,0,1,0,0,163,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,S0,0,0,0,3,2,1,1,0,0,0.67,0.67,0,83,23,0.27,0.05,0.02,0.09,1,0.96,0,0,anomaly
0,tcp,SF,335,2370,1,10,10,0,0,0,0,1,0,0,135,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,SF,1478,387,1,1,1,0,0,0,0,1,0,0,255,48,0.19,0.07,0,0,0.64,0,0.01,0,normal
0,tcp,REJ,0,0,0,149,20,0,0,1,1,0.13,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,234,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,0,0,1,1,1,0,0,3,144,1,0,0.33,0.22,0,0,1,1,normal
0,tcp,S0,0,0,0,237,21,1,1,0,0,0.09,0.05,0,255,21,0.08,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,641,0,1,1,1,0,0,0,0,1,0,0,7,81,0.71,0.43,0.71,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,128,16,1,1,0,0,0.12,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,14,37,0,1,1,0,0,0,0,1,0,0,168,8,0.05,0.04,0.01,0,0.01,0,0,0,normal
0,udp,SF,44,132,0,195,195,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,normal
0,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.88,0.88,0,0,0,0.87,1,anomaly
0,tcp,S0,0,0,0,12,4,1,1,0,0,0.33,0.25,0,255,64,0.25,0.02,0.01,0,1,1,0,0,anomaly
0,tcp,SF,222,7208,1,2,2,0.5,0.5,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,SF,30,0,0,2,2,0,0,0,0,1,0,0,181,181,1,0,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,268,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,320,2367,1,5,10,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,S0,0,0,0,87,1,1,1,0,0,0.01,0.07,0,255,18,0.07,0.06,0,0,1,1,0,0,anomaly
0,tcp,SF,295,1408,1,21,21,0,0,0,0,1,0,0,105,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,134,18,1,1,0,0,0.13,0.07,0,255,8,0.03,0.07,0,0,1,1,0,0,anomaly
0,tcp,SF,260,7334,1,7,7,0,0,0,0,1,0,0,96,255,1,0,0.01,0.02,0,0,0,0,normal
0,udp,SF,44,73,0,314,313,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,RSTO,0,0,0,214,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.08,0,0,0,0,1,1,anomaly
1,tcp,SF,748,0,0,1,2,0,0,0,0,1,0,1,92,5,0.05,0.03,0.05,0,0,0,0,0,normal
0,udp,SF,207,0,0,2,2,0,0,0,0,1,0,0,94,78,0.83,0.02,0.83,0,0,0,0,0,anomaly
0,tcp,SF,253,1721,1,13,32,0,0,0,0,1,0,0.09,168,255,1,0,0.01,0.01,0,0,0,0,normal
