protocol_type,src_bytes,dst_bytes,class
icmp,8,0,anomaly
tcp,492,14334,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,129,normal
tcp,0,0,normal
udp,42,72,normal
icmp,8,0,anomaly
tcp,285,4036,normal
tcp,845,331,normal
tcp,10044,0,normal
udp,45,125,normal
tcp,341,1394,normal
tcp,245,453,normal
tcp,0,0,anomaly
tcp,207,622,normal
tcp,54060,7300,anomaly
tcp,350,3205,normal
icmp,8,0,anomaly
tcp,198,6136,normal
tcp,0,0,anomaly
icmp,181,0,normal
tcp,748,0,normal
tcp,330,240,normal
tcp,238,1603,normal
tcp,54540,8314,anomaly
tcp,309,2431,normal
udp,43,74,normal
tcp,1,0,anomaly
udp,516,4,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,965,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,217,790,normal
tcp,0,0,anomaly
tcp,225,18278,normal
tcp,54540,8314,anomaly
tcp,216,3166,normal
tcp,0,0,anomaly
tcp,193,757,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,46,135,normal
udp,45,44,normal
tcp,0,0,normal
tcp,499,3551,normal
tcp,1,0,anomaly
udp,46,131,normal
tcp,215,1043,normal
udp,45,129,normal
tcp,204,1010,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,269,285,normal
tcp,291,31011,normal
tcp,38,130,normal
udp,45,131,normal
tcp,0,0,anomaly
udp,41,41,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,227,406,normal
tcp,0,0,anomaly
udp,45,45,normal
tcp,236,779,normal
udp,45,136,normal
tcp,0,0,anomaly
tcp,1461,283,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,4539,0,normal
tcp,59,0,normal
tcp,302,1728,normal
tcp,0,0,anomaly
tcp,1577,330,normal
tcp,254,398,normal
tcp,0,0,normal
tcp,262,282,normal
tcp,288,3193,normal
tcp,290,12689,normal
icmp,182,0,normal
tcp,0,0,anomaly
tcp,235,2698,normal
udp,45,135,normal
icmp,30,0,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,3775,0,normal
tcp,0,0,anomaly
tcp,266,7546,normal
tcp,351,280,normal
tcp,0,0,anomaly
tcp,342,2851,normal
tcp,201,362,normal
tcp,0,0,anomaly
tcp,276,308,normal
tcp,0,0,anomaly
tcp,355,254,normal
tcp,149,7976,normal
tcp,0,0,anomaly
icmp,1480,0,anomaly
tcp,0,0,anomaly
tcp,10,39,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,29,29,normal
tcp,0,0,normal
tcp,306,2239,normal
tcp,284,7405,normal
tcp,1874,0,normal
tcp,0,0,anomaly
tcp,289,8822,normal
tcp,151,0,normal
tcp,212,5397,normal
icmp,8,0,anomaly
tcp,8,223,normal
tcp,0,0,anomaly
udp,43,71,normal
tcp,163,404,normal
icmp,1032,0,anomaly
tcp,322,998,normal
tcp,307,885,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,215,3632,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1169,3380,normal
tcp,210,303,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,327,421,normal
tcp,294,454,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
icmp,1032,0,anomaly
tcp,303,1783,normal
icmp,1480,0,anomaly
tcp,323,3805,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,147,105,normal
tcp,0,0,anomaly
tcp,12,0,normal
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,1782,330,normal
tcp,0,0,anomaly
udp,44,127,normal
tcp,306,839,normal
tcp,5135678,0,anomaly
tcp,251,2716,normal
udp,1,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,1417,4145,normal
tcp,225,526,normal
udp,516,4,normal
icmp,30,0,normal
tcp,0,0,anomaly
tcp,331,279,normal
tcp,1,0,anomaly
tcp,231,1550,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,638,339,normal
tcp,214,4858,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,242,2147,normal
tcp,242,4137,normal
icmp,8,0,anomaly
tcp,1537,328,normal
tcp,0,0,anomaly
tcp,2219,391,normal
tcp,244,770,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,103,292,anomaly
icmp,30,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,30,0,normal
tcp,1424,334,normal
tcp,2052,394,normal
tcp,0,0,anomaly
tcp,308,3222,normal
tcp,0,0,anomaly
tcp,297,2531,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,234,710,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,323,3675,normal
tcp,206,1162,normal
tcp,280,1538,normal
tcp,0,0,anomaly
tcp,39908,42841,normal
udp,42,42,normal
tcp,321,1010,normal
tcp,0,0,normal
tcp,54540,8314,anomaly
tcp,866,331,normal
tcp,567,0,normal
tcp,0,0,anomaly
tcp,161,13352,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,332,767,normal
tcp,0,0,anomaly
tcp,211,2570,normal
udp,1,0,anomaly
tcp,229,855,normal
tcp,246,602,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,955,333,normal
tcp,0,0,anomaly
tcp,2018,334,normal
tcp,0,0,anomaly
udp,104,0,normal
udp,45,121,normal
udp,44,131,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,8737,0,normal
tcp,277,537,normal
tcp,0,0,anomaly
udp,46,46,normal
tcp,264,19085,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,854,328,normal
tcp,0,0,normal
tcp,493,3294,normal
tcp,40494,0,normal
tcp,973,326,normal
udp,146,0,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,914,333,normal
udp,146,0,normal
tcp,226,369,normal
icmp,18,0,anomaly
tcp,623,334,normal
udp,147,105,normal
tcp,0,0,anomaly
tcp,207,3048,normal
tcp,215,1190,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,307,891,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1133,336,normal
tcp,162,8284,normal
udp,145,105,normal
udp,45,132,normal
tcp,317,2989,normal
tcp,0,0,anomaly
tcp,253,1396,normal
udp,43,112,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,209,2057,normal
tcp,2362,374,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,218,762,normal
tcp,0,0,anomaly
tcp,195,4086,normal
udp,45,111,normal
tcp,260,5989,normal
tcp,21048,8314,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,311,397,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
udp,45,115,normal
tcp,221,527,normal
tcp,230,8702,normal
tcp,329,9621,normal
tcp,0,0,anomaly
tcp,1102,335,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,7045,0,anomaly
tcp,276,13283,normal
tcp,0,0,anomaly
udp,44,44,normal
tcp,0,0,anomaly
udp,1,0,anomaly
icmp,1032,0,anomaly
udp,44,134,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,403,4355,normal
icmp,8,0,anomaly
tcp,226,2507,normal
tcp,495,0,normal
tcp,281,2751,normal
udp,46,102,normal
tcp,0,0,anomaly
icmp,30,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,211,2530,normal
tcp,0,0,anomaly
tcp,2302,332,normal
tcp,12022,1430,normal
tcp,302,241,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,232,5124,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,4170,329,normal
tcp,0,0,anomaly
tcp,329,707,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,1,0,anomaly
tcp,308,1380,normal
tcp,0,0,anomaly
tcp,288,457,normal
tcp,301,1596,normal
tcp,233,293,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,205,95839,normal
tcp,291,29325,normal
udp,1,0,anomaly
tcp,491,0,normal
tcp,155,10121,normal
udp,45,120,normal
tcp,219,608,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
udp,43,127,normal
tcp,0,0,anomaly
icmp,30,0,normal
tcp,0,0,anomaly
tcp,1985,524,normal
udp,42,42,normal
tcp,0,0,anomaly
udp,40,52,normal
tcp,506,10848,normal
tcp,328,1263,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,14,37,normal
tcp,226,186,normal
tcp,1101,338,normal
tcp,415,235,normal
tcp,0,0,normal
icmp,8,0,anomaly
tcp,227,369,normal
tcp,222,888,normal
tcp,0,0,anomaly
icmp,520,0,anomaly
udp,105,146,normal
icmp,1032,0,anomaly
udp,44,44,normal
tcp,15876,0,normal
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,334,2280,normal
udp,147,105,normal
tcp,157,41901,normal
tcp,0,0,anomaly
udp,105,0,normal
tcp,0,0,anomaly
tcp,285,17602,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,42,42,normal
icmp,1480,0,anomaly
tcp,316,1138,normal
tcp,363,2690,normal
tcp,262,11829,normal
tcp,0,0,anomaly
tcp,299,2605,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,228,596,normal
tcp,1327,372,normal
tcp,0,0,anomaly
tcp,9,0,normal
tcp,0,0,anomaly
tcp,148,14506,normal
tcp,0,0,anomaly
tcp,889,336,normal
tcp,373,0,normal
udp,44,110,normal
tcp,0,0,anomaly
udp,44,128,normal
tcp,4892,0,normal
icmp,8,0,anomaly
udp,44,44,normal
tcp,0,0,anomaly
tcp,216,11094,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1370,328,normal
udp,36,0,normal
icmp,1032,0,anomaly
tcp,228,362,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,139,normal
tcp,163,30042,normal
tcp,260,312,normal
tcp,330,821,normal
tcp,163,22886,normal
tcp,0,0,anomaly
tcp,76,18,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,45,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,296,24695,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,567,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,198,256,normal
udp,516,4,normal
tcp,0,0,anomaly
tcp,858,332,normal
tcp,0,0,anomaly
tcp,321,1370,normal
tcp,0,0,anomaly
tcp,247,2431,normal
tcp,0,0,anomaly
udp,105,146,normal
udp,45,81,normal
udp,44,71,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
udp,147,105,normal
udp,1,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,865,400,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,233,3510,normal
tcp,2194619,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,283,450,normal
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,947,330,normal
tcp,6,0,anomaly
tcp,243,7432,normal
tcp,308,3222,normal
tcp,276,25868,normal
udp,46,131,normal
tcp,312,285,normal
icmp,8,0,anomaly
tcp,794,152110,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
udp,105,147,normal
tcp,308,5166,normal
tcp,567,0,normal
tcp,1138,2443,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,207,885,normal
udp,147,105,normal
tcp,8,139,normal
tcp,0,0,normal
tcp,352,11580,normal
tcp,0,0,anomaly
tcp,2314,338,normal
tcp,239,8317,normal
tcp,279,8936,normal
tcp,256,3397,normal
tcp,879,0,normal
tcp,6,1405,anomaly
icmp,8,0,anomaly
tcp,213,1565,normal
tcp,179,816,normal
tcp,0,0,anomaly
icmp,64,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,294,16407,normal
tcp,343,255,normal
tcp,0,0,anomaly
tcp,286,310,normal
tcp,5097472,87532,normal
tcp,0,0,anomaly
tcp,227,484,normal
tcp,225,22047,normal
udp,145,105,normal
tcp,0,0,anomaly
tcp,8,136,normal
tcp,224,3480,normal
udp,145,105,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,250,8467,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,748,0,normal
tcp,0,0,anomaly
tcp,1218,2447,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,213,1116,normal
tcp,53208,7300,anomaly
tcp,45908,7300,anomaly
tcp,246,4320,normal
tcp,0,0,anomaly
tcp,195,4740,normal
tcp,1008,335,normal
tcp,240,2230,normal
tcp,272,962,normal
tcp,15377,0,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,312,6775,normal
tcp,228,1808,normal
tcp,214,768,normal
tcp,0,0,normal
tcp,201,5347,normal
tcp,5319,0,normal
udp,43,107,normal
icmp,1032,0,anomaly
tcp,231,36322,normal
tcp,0,0,normal
tcp,309,3222,normal
tcp,219,801,normal
tcp,345,4047,normal
tcp,0,0,anomaly
tcp,316,3957,normal
udp,105,0,normal
tcp,310,13125,normal
tcp,337,1893,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,748,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,128,normal
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,290,37009,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,246,242,normal
tcp,0,0,normal
tcp,231,31230,normal
tcp,276,0,normal
tcp,0,0,anomaly
tcp,323,2025,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
icmp,30,0,normal
tcp,248,4196,normal
icmp,1032,0,anomaly
udp,28,0,anomaly
tcp,0,0,anomaly
tcp,11376,0,normal
tcp,195,280,normal
icmp,8,0,anomaly
tcp,0,0,normal
icmp,78,0,normal
tcp,35,130,normal
tcp,0,0,anomaly
tcp,221,19471,normal
tcp,0,0,normal
tcp,0,0,anomaly
icmp,30,0,normal
udp,105,145,normal
tcp,0,0,anomaly
tcp,323,306,normal
tcp,256,1151,normal
tcp,0,0,anomaly
udp,146,0,normal
tcp,2612,331,normal
icmp,520,0,anomaly
tcp,210,526,normal
tcp,295,35949,normal
tcp,0,0,anomaly
tcp,339,326,normal
tcp,235,1075,normal
tcp,0,0,anomaly
tcp,1153,335,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,76,normal
tcp,225,6943,normal
tcp,2096,421,normal
tcp,854,0,normal
icmp,520,0,anomaly
tcp,0,0,anomaly
tcp,162,433,normal
tcp,214,882,normal
udp,46,127,normal
tcp,0,0,anomaly
tcp,299,72160,normal
tcp,11,0,normal
tcp,0,0,anomaly
tcp,334,0,anomaly
icmp,78,0,normal
tcp,0,0,anomaly
tcp,1199,0,normal
tcp,295,6892,normal
tcp,318,1676,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,43,43,normal
tcp,0,0,anomaly
udp,45,77,normal
tcp,0,0,anomaly
tcp,641,0,normal
udp,46,132,normal
tcp,320,18805,normal
udp,1,0,anomaly
tcp,0,0,anomaly
tcp,217,2670,normal
tcp,0,0,anomaly
tcp,348,2350,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,286,844,normal
tcp,175337,0,normal
tcp,0,0,anomaly
udp,44,44,normal
udp,43,136,normal
tcp,329,2576,normal
udp,147,105,normal
tcp,6,138,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,anomaly
tcp,291,1211,normal
tcp,0,0,anomaly
tcp,0,0,normal
udp,207,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,329,3308,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,345,713,normal
tcp,0,0,anomaly
tcp,339,383,normal
icmp,78,0,normal
tcp,357,1081,normal
tcp,0,0,anomaly
tcp,0,467968,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,45,45,normal
tcp,296,7956,normal
tcp,0,0,anomaly
tcp,0,4,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,147,105,normal
tcp,0,0,anomaly
tcp,141,7373,normal
tcp,289,808,normal
tcp,0,0,anomaly
tcp,334,0,anomaly
tcp,244,2619,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,193,2430,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,605,333,normal
tcp,358,2804,normal
tcp,6,357,normal
tcp,0,0,anomaly
tcp,3775,0,normal
tcp,339,1150,normal
tcp,241,382,normal
tcp,0,0,anomaly
tcp,207,2031,normal
tcp,0,0,normal
tcp,271,10462,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,305,2408,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,34,0,normal
icmp,1032,0,anomaly
icmp,8,0,anomaly
tcp,217,38761,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,127,normal
tcp,305,784,normal
tcp,0,0,anomaly
tcp,281,272,normal
tcp,0,0,anomaly
tcp,276,0,normal
tcp,54540,8314,anomaly
tcp,202,2488,normal
tcp,301,2013,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,293,38125,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,104,2085,normal
tcp,319,387,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,240,412,normal
udp,147,105,normal
tcp,197,10194,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,normal
tcp,324,3326,normal
tcp,310,2017,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,334,0,anomaly
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,191,1528,normal
tcp,227,7488,normal
udp,45,125,normal
tcp,210,1480,normal
tcp,0,0,anomaly
tcp,313,1292,normal
udp,46,134,normal
udp,46,77,normal
tcp,0,0,anomaly
tcp,334,0,anomaly
udp,46,46,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,325,764,normal
tcp,740,0,normal
tcp,202,10318,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,245,1481,normal
tcp,0,0,anomaly
tcp,126,243,normal
tcp,0,0,anomaly
tcp,239,273,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,207,2596,normal
udp,105,147,normal
tcp,0,0,anomaly
tcp,276,0,normal
tcp,310,6072,normal
tcp,373,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,297,2006,normal
tcp,234,2275,normal
tcp,1,0,anomaly
icmp,181,0,normal
tcp,245,11415,normal
tcp,0,0,anomaly
udp,45,45,normal
icmp,181,0,normal
icmp,8,0,anomaly
tcp,260,4428,normal
tcp,874,333,normal
tcp,1048,337,normal
icmp,8,0,anomaly
tcp,209,296,normal
tcp,0,0,anomaly
tcp,331,946,normal
tcp,168,3030,normal
tcp,205,1395,normal
udp,44,71,normal
tcp,0,0,anomaly
tcp,300,760,normal
icmp,8,0,anomaly
udp,147,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,240,308,normal
tcp,251,232,normal
tcp,208,633,normal
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,154,38649,normal
tcp,0,0,anomaly
udp,28,0,anomaly
udp,46,75,normal
tcp,0,0,normal
tcp,0,0,anomaly
tcp,246,1903,normal
tcp,222,310,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,190,0,normal
tcp,90,3302,normal
tcp,307,191,normal
tcp,302,1103,normal
udp,44,76,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,1032,0,anomaly
icmp,8,0,anomaly
tcp,10,39,normal
icmp,1480,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,218,2313,normal
tcp,212,882,normal
tcp,224,33586,normal
tcp,231,9009,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,889,367,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,44,77,normal
udp,28,0,anomaly
tcp,289,1484,normal
tcp,163,19983,normal
tcp,0,0,anomaly
tcp,195,1947,normal
tcp,0,0,anomaly
udp,46,71,normal
tcp,144,10209,normal
tcp,0,0,anomaly
tcp,302,6542,normal
tcp,1970,325,normal
tcp,0,0,anomaly
tcp,183,5080,normal
tcp,0,0,anomaly
tcp,846,325,normal
tcp,3591,449,normal
tcp,11,0,normal
udp,33,88,normal
tcp,0,0,anomaly
icmp,1032,0,anomaly
tcp,316,1962,normal
icmp,520,0,anomaly
tcp,351,1483,normal
tcp,288,499,normal
tcp,227,2070,normal
tcp,0,0,normal
tcp,230,8753,normal
tcp,0,0,anomaly
tcp,146,3846,normal
tcp,196,10111,normal
tcp,0,0,anomaly
tcp,238,2063,normal
tcp,321,1735,normal
tcp,298,1380,normal
icmp,8,0,anomaly
tcp,0,0,normal
tcp,641,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,253,2858,normal
tcp,254,791,normal
tcp,210,746,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,308,2507,normal
tcp,0,0,anomaly
udp,30,83,normal
tcp,1702,575,normal
tcp,10261,0,normal
tcp,0,0,anomaly
tcp,810,389,normal
tcp,274,15342,normal
tcp,297,324,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,0,0,anomaly
tcp,234,4200,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,225,16193,normal
icmp,8,0,anomaly
udp,42,42,normal
tcp,1,0,anomaly
tcp,326,418,normal
tcp,0,0,anomaly
tcp,293,1605,normal
tcp,296,22934,normal
tcp,0,0,anomaly
tcp,2039,335,normal
tcp,249,901,normal
tcp,203,1560,normal
tcp,336,12265,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,353,2011,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,305,2698,normal
tcp,1393,330,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,296,11016,normal
udp,1,0,anomaly
tcp,1342,0,normal
tcp,0,0,anomaly
tcp,295,2649,normal
tcp,0,0,anomaly
tcp,319,302,normal
tcp,0,0,anomaly
tcp,331,685,normal
tcp,0,0,anomaly
tcp,59,0,normal
tcp,0,0,anomaly
tcp,288,2506,normal
udp,44,73,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,389,824,normal
tcp,245,0,normal
tcp,231,2565,normal
tcp,1362,328,normal
tcp,324,1249,normal
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,244,1571,normal
tcp,1262,336,normal
udp,46,46,normal
icmp,8,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,82,2374,normal
tcp,300,22055,normal
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,244,4145,normal
tcp,211,10609,normal
tcp,198,450,normal
tcp,320,1737,normal
udp,1,0,anomaly
tcp,281,5325,normal
tcp,296,8422,normal
tcp,195,8484,normal
udp,1,0,anomaly
tcp,1908,335,normal
tcp,141,1310,normal
tcp,0,0,anomaly
tcp,253,745,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,215,1598,normal
tcp,0,0,anomaly
tcp,258,676,normal
tcp,0,0,anomaly
tcp,0,0,normal
tcp,40494,0,normal
tcp,358,409,normal
tcp,323,279,normal
tcp,240,2698,normal
tcp,868,330,normal
tcp,334,667,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,1,0,anomaly
tcp,0,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,198,1328,normal
tcp,998,329,normal
tcp,117,8172,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
icmp,30,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,206,1707,normal
udp,45,45,normal
tcp,210,709,normal
icmp,30,0,normal
tcp,172,2595,normal
tcp,339,454,normal
tcp,255,453,normal
tcp,0,0,anomaly
tcp,320,25948,normal
tcp,0,0,anomaly
tcp,194,0,normal
udp,105,147,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,78,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,246,4498,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,646,328,normal
tcp,0,0,anomaly
tcp,1511,4152,normal
udp,44,78,normal
tcp,4763,0,normal
tcp,0,0,anomaly
tcp,381,290,normal
udp,43,121,normal
tcp,0,0,anomaly
udp,105,0,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,283,1769,normal
tcp,368,1747,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
udp,46,46,normal
tcp,147,2447,normal
tcp,0,0,anomaly
udp,43,132,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,582,334,normal
tcp,244,1041,normal
tcp,327,7156,normal
tcp,0,0,normal
tcp,279,1169,normal
icmp,18,0,anomaly
tcp,0,0,anomaly
tcp,288,12040,normal
tcp,1005,330,normal
icmp,1032,0,anomaly
udp,46,46,normal
tcp,0,0,anomaly
tcp,0,0,anomaly
icmp,8,0,anomaly
tcp,189,365,normal
tcp,59,0,normal
icmp,1032,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,232,310,normal
icmp,8,0,anomaly
tcp,54540,8314,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,0,0,anomaly
tcp,303,2757,normal
tcp,244,2363,normal
