protocol_type,src_bytes,dst_bytes,count,class
tcp,0,0,85,anomaly
tcp,343,21900,2,normal
tcp,2491,489,1,normal
tcp,919,335,1,normal
tcp,0,0,1,normal
tcp,220,2281,11,normal
tcp,0,0,270,anomaly
tcp,0,0,144,anomaly
tcp,325,3983,5,normal
tcp,0,0,300,anomaly
tcp,230,2661,8,normal
tcp,0,0,176,anomaly
tcp,305,2271,9,normal
tcp,302,185,13,normal
tcp,292,3740,3,normal
tcp,54540,8314,4,anomaly
tcp,383,0,2,normal
tcp,0,0,288,anomaly
udp,31,91,1,normal
tcp,26,0,1,normal
icmp,8,0,1,anomaly
tcp,0,0,205,anomaly
tcp,0,0,231,anomaly
tcp,0,0,5,normal
tcp,231,5280,4,normal
tcp,349,1719,13,normal
udp,146,105,2,normal
udp,146,105,1,normal
tcp,232,14236,1,normal
tcp,567,0,1,normal
tcp,0,0,296,anomaly
tcp,306,8521,9,normal
icmp,30,0,1,normal
tcp,1029,327,1,normal
tcp,299,3162,31,normal
tcp,12,0,2,normal
tcp,0,0,511,anomaly
udp,45,45,147,normal
tcp,1036,337,1,normal
tcp,0,0,114,anomaly
tcp,0,0,287,anomaly
tcp,0,0,1,normal
tcp,0,0,223,anomaly
tcp,250,273,2,normal
tcp,0,0,245,anomaly
tcp,0,0,230,anomaly
tcp,0,0,104,anomaly
tcp,0,0,182,anomaly
tcp,12324,0,2,normal
tcp,0,0,131,anomaly
tcp,334,0,1,anomaly
tcp,193,2969,12,normal
tcp,0,0,1,normal
tcp,0,0,207,anomaly
tcp,256,466,13,normal
tcp,0,0,211,anomaly
tcp,0,0,276,anomaly
tcp,308,593,6,normal
tcp,227,45024,9,normal
tcp,166,27660,8,normal
tcp,0,0,274,anomaly
tcp,0,0,229,anomaly
icmp,30,0,1,normal
tcp,0,0,11,anomaly
tcp,220,314,1,normal
udp,45,45,130,normal
tcp,0,0,2,normal
icmp,8,0,1,anomaly
tcp,0,0,1,normal
tcp,0,0,1,normal
tcp,0,0,40,anomaly
tcp,189,4766,5,normal
tcp,1,0,2,anomaly
tcp,0,0,106,anomaly
tcp,845,384,1,normal
tcp,0,0,251,anomaly
tcp,214,1047,18,normal
tcp,210,955,6,normal
tcp,0,0,113,anomaly
tcp,0,0,123,anomaly
tcp,222,613,13,normal
tcp,0,0,141,anomaly
tcp,246,1484,10,normal
tcp,0,0,62,anomaly
tcp,0,0,149,anomaly
tcp,0,0,45,anomaly
tcp,4018,324,2,normal
tcp,0,0,1,normal
tcp,227,484,6,normal
tcp,0,0,210,anomaly
tcp,7045,0,2,anomaly
tcp,239,775,16,normal
tcp,226,1125,35,normal
tcp,296,449,2,normal
tcp,0,0,290,anomaly
udp,43,73,190,normal
tcp,0,0,103,anomaly
icmp,8,0,1,anomaly
udp,43,132,77,normal
icmp,1032,0,71,anomaly
tcp,323,601,29,normal
tcp,338,392,3,normal
tcp,0,0,148,anomaly
tcp,286,915,38,normal
icmp,64,0,1,normal
tcp,0,0,57,anomaly
tcp,0,0,190,anomaly
tcp,0,0,1,normal
tcp,0,0,246,anomaly
tcp,209,2649,15,normal
icmp,8,0,1,anomaly
tcp,16711,368,1,normal
tcp,0,0,135,anomaly
udp,49,115,1,normal
udp,45,76,270,normal
tcp,0,0,113,anomaly
tcp,6,135,1,normal
tcp,385,361,12,normal
tcp,0,0,131,anomaly
tcp,246,772,2,normal
icmp,8,0,1,anomaly
tcp,312,575,4,normal
tcp,1498,4152,2,normal
tcp,0,0,1,anomaly
icmp,18,0,1,anomaly
udp,44,132,72,normal
tcp,0,0,1,normal
udp,42,42,6,normal
udp,28,0,139,anomaly
tcp,163,1510,3,normal
tcp,802,327,1,normal
tcp,0,0,19,anomaly
tcp,245,0,2,normal
tcp,0,0,119,anomaly
tcp,0,0,118,anomaly
udp,1,0,33,anomaly
tcp,0,0,138,anomaly
tcp,249,1875,7,normal
tcp,15,0,1,normal
tcp,172,3748,1,normal
tcp,213,122,1,normal
tcp,341,1229,9,normal
tcp,0,0,263,anomaly
tcp,0,0,113,anomaly
tcp,4189,0,1,normal
udp,111,34,2,normal
tcp,0,0,35,anomaly
tcp,0,0,140,anomaly
tcp,202,1352,22,normal
tcp,0,0,289,anomaly
tcp,0,0,199,anomaly
tcp,335,580,3,normal
tcp,0,0,69,anomaly
tcp,306,574,1,normal
udp,127,44,268,normal
icmp,520,0,438,anomaly
tcp,0,0,183,anomaly
tcp,0,0,1,anomaly
tcp,222,724,27,normal
udp,52,105,8,normal
tcp,0,0,278,anomaly
tcp,0,0,1,normal
tcp,5319,0,7,normal
tcp,0,180,2,normal
tcp,0,0,265,anomaly
icmp,8,0,1,anomaly
tcp,245,0,2,normal
icmp,8,0,1,anomaly
tcp,319,1338,8,normal
tcp,282,1828,9,normal
tcp,270,10699,2,normal
tcp,396,4037,25,normal
tcp,2146,332,1,normal
udp,30,30,1,normal
tcp,0,0,274,anomaly
tcp,0,0,511,anomaly
tcp,0,0,271,anomaly
tcp,374,6410,14,normal
tcp,0,0,139,anomaly
tcp,0,0,91,anomaly
tcp,334,0,2,anomaly
tcp,334,2488,7,normal
tcp,0,0,128,anomaly
tcp,342,453,23,normal
tcp,0,0,139,anomaly
tcp,0,0,285,anomaly
tcp,0,0,104,anomaly
tcp,244,9737,9,normal
tcp,12165,0,8,normal
tcp,273,5320,16,normal
tcp,0,0,26,anomaly
tcp,0,0,1,normal
tcp,0,0,263,anomaly
tcp,235,128,25,normal
tcp,0,0,236,anomaly
tcp,271,732,6,normal
tcp,0,0,276,anomaly
tcp,0,0,511,anomaly
tcp,0,0,229,anomaly
udp,146,105,3,normal
tcp,848,330,1,normal
udp,45,133,75,normal
tcp,0,0,282,anomaly
tcp,0,0,112,anomaly
tcp,334,382,18,normal
tcp,0,0,1,anomaly
tcp,0,0,241,anomaly
tcp,54540,8314,2,anomaly
tcp,2931,326,2,normal
tcp,0,0,1,anomaly
tcp,289,901,12,normal
tcp,274,2592,1,normal
tcp,217,1856,27,normal
tcp,303,2991,22,normal
tcp,205,649,9,normal
tcp,0,0,2,normal
icmp,8,0,1,anomaly
tcp,227,717,2,normal
tcp,322,10220,5,normal
tcp,229,7149,6,normal
tcp,0,0,278,anomaly
udp,71,44,117,normal
udp,1,0,18,anomaly
icmp,8,0,1,anomaly
tcp,4866,72771,1,normal
icmp,8,0,1,anomaly
tcp,161,6684,10,normal
tcp,0,0,210,anomaly
udp,45,117,140,normal
tcp,0,0,93,anomaly
tcp,272,822,2,normal
tcp,307,1492,30,normal
tcp,1500,4152,1,normal
tcp,312,396,9,normal
tcp,233,275,16,normal
tcp,0,0,50,anomaly
tcp,0,0,253,anomaly
tcp,0,0,11,anomaly
tcp,336,354,1,normal
tcp,0,0,3,anomaly
tcp,335,2370,10,normal
tcp,1478,387,1,normal
tcp,0,0,149,anomaly
tcp,0,0,234,anomaly
tcp,0,0,1,normal
tcp,0,0,237,anomaly
tcp,641,0,1,normal
tcp,0,0,128,anomaly
tcp,14,37,1,normal
udp,44,132,195,normal
tcp,0,0,1,anomaly
tcp,0,0,12,anomaly
tcp,222,7208,2,normal
icmp,30,0,2,normal
tcp,0,0,268,anomaly
tcp,320,2367,5,normal
tcp,0,0,87,anomaly
tcp,295,1408,21,normal
tcp,0,0,134,anomaly
tcp,260,7334,7,normal
udp,44,73,314,normal
tcp,0,0,214,anomaly
tcp,748,0,1,normal
udp,207,0,2,anomaly
tcp,253,1721,13,normal
tcp,0,0,228,anomaly
tcp,0,0,269,anomaly
icmp,8,0,1,anomaly
tcp,0,0,279,anomaly
tcp,0,0,511,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,16,anomaly
udp,46,46,164,normal
udp,44,44,145,normal
tcp,189,9345,3,normal
tcp,160,10210,1,normal
tcp,37681,40396,1,normal
tcp,1162,333,1,normal
tcp,323,343,11,normal
tcp,10,36,2,normal
tcp,12,0,1,normal
tcp,0,0,3,anomaly
udp,75,43,131,normal
tcp,306,309,6,normal
udp,28,0,25,anomaly
tcp,325,856,5,normal
icmp,520,0,482,anomaly
tcp,0,0,270,anomaly
tcp,176,925,24,normal
tcp,1342,0,6,normal
tcp,248,12635,7,normal
tcp,0,0,88,anomaly
tcp,0,0,1,anomaly
tcp,0,0,295,anomaly
tcp,218,281,2,normal
tcp,0,0,289,anomaly
tcp,0,0,212,anomaly
tcp,263,5264,26,normal
tcp,0,0,240,anomaly
tcp,0,0,206,anomaly
tcp,0,0,76,anomaly
udp,42,125,77,normal
tcp,244,402,8,normal
tcp,243,281,4,normal
tcp,291,574,14,normal
tcp,0,0,239,anomaly
tcp,932,327,1,normal
icmp,8,0,1,anomaly
tcp,259,459,2,normal
tcp,0,0,1,normal
tcp,374,1861,1,normal
tcp,0,0,119,anomaly
tcp,277,13083,16,normal
tcp,0,0,287,anomaly
tcp,0,0,285,anomaly
tcp,0,0,511,anomaly
tcp,9,0,1,normal
udp,44,131,67,normal
tcp,0,0,118,anomaly
tcp,348,14642,28,normal
tcp,0,0,116,anomaly
udp,45,45,190,normal
tcp,0,0,210,anomaly
tcp,0,0,418,anomaly
tcp,0,0,445,anomaly
tcp,293,2530,25,normal
tcp,0,0,1,normal
tcp,261,392,29,normal
tcp,164,4105,2,normal
tcp,16115,0,12,normal
tcp,0,0,296,anomaly
udp,43,74,162,normal
tcp,0,0,2,anomaly
tcp,0,0,225,anomaly
tcp,101,4427,1,normal
tcp,294,2472,2,normal
tcp,0,0,220,anomaly
tcp,199,601,4,normal
tcp,0,0,278,anomaly
tcp,0,0,117,anomaly
tcp,0,0,274,anomaly
tcp,0,0,147,anomaly
udp,111,44,1,normal
tcp,0,0,271,anomaly
tcp,346,215,6,normal
tcp,202,1320,33,normal
tcp,0,0,143,anomaly
tcp,0,0,283,anomaly
tcp,229,306,3,normal
tcp,343,5121,16,normal
tcp,0,0,109,anomaly
tcp,1,0,2,anomaly
tcp,0,0,111,anomaly
tcp,0,0,213,anomaly
udp,44,67,172,normal
tcp,7045,0,3,anomaly
tcp,0,0,200,anomaly
tcp,1101,331,1,normal
tcp,289,174,13,normal
tcp,0,0,146,anomaly
tcp,249,1092,11,normal
tcp,1,0,2,anomaly
tcp,329,2189,5,normal
tcp,280,5592,1,normal
tcp,0,0,117,anomaly
tcp,181,14276,1,normal
udp,44,132,195,normal
icmp,8,0,1,anomaly
udp,43,43,226,normal
tcp,0,0,238,anomaly
tcp,231,417,1,normal
udp,105,0,2,normal
tcp,0,0,114,anomaly
tcp,1143,329,1,normal
tcp,0,0,217,anomaly
tcp,233,2239,6,normal
icmp,1032,0,437,anomaly
tcp,0,0,268,anomaly
tcp,328,1912,8,normal
tcp,0,0,278,anomaly
tcp,1250,2451,1,anomaly
udp,45,136,66,normal
tcp,0,0,205,anomaly
udp,44,132,59,normal
tcp,0,0,149,anomaly
tcp,273,4834,1,normal
icmp,8,0,1,anomaly
tcp,191,1392,1,normal
tcp,0,0,271,anomaly
tcp,0,0,111,anomaly
tcp,308,1924,8,normal
tcp,203,0,2,normal
tcp,228,4781,12,normal
tcp,0,0,99,anomaly
tcp,166,24084,2,normal
tcp,263,3253,2,normal
tcp,224,5024,9,normal
tcp,330,350,10,normal
tcp,0,4,1,normal
udp,28,0,5,anomaly
icmp,8,0,1,anomaly
tcp,368,2751,3,normal
tcp,192,0,1,normal
tcp,2277,328,1,normal
tcp,0,0,208,anomaly
tcp,147,3253,1,normal
tcp,302,2039,5,normal
udp,28,0,51,anomaly
tcp,651,480,1,normal
tcp,4071,332,1,normal
tcp,218,13294,3,normal
tcp,0,0,105,anomaly
tcp,0,0,279,anomaly
tcp,0,0,50,anomaly
tcp,0,0,122,anomaly
tcp,187,1330,7,normal
tcp,0,0,226,anomaly
udp,43,69,123,normal
tcp,1701,328,1,normal
tcp,0,0,299,anomaly
udp,44,44,6,normal
tcp,228,294,21,normal
icmp,8,0,1,anomaly
tcp,206,771,14,normal
udp,44,73,220,normal
udp,45,139,245,normal
tcp,60814,387,1,normal
tcp,216,16904,17,normal
tcp,0,0,121,anomaly
tcp,0,0,218,anomaly
tcp,0,0,267,anomaly
tcp,0,0,146,anomaly
tcp,344,3123,5,normal
tcp,54540,8314,4,anomaly
tcp,257,2616,9,normal
tcp,0,0,1,anomaly
tcp,197,7712,3,normal
tcp,328,10613,2,normal
icmp,8,0,1,anomaly
tcp,295,955,18,normal
tcp,0,0,297,anomaly
tcp,282,362,10,normal
tcp,1,0,2,anomaly
udp,44,133,77,normal
tcp,225,756,1,normal
tcp,0,0,82,anomaly
tcp,0,0,137,anomaly
tcp,0,0,12,anomaly
tcp,191,24802,4,normal
tcp,164,19950,1,normal
tcp,0,0,133,anomaly
udp,145,105,1,normal
tcp,0,0,27,anomaly
tcp,1487,4152,1,normal
tcp,0,0,510,anomaly
tcp,245,299,15,normal
tcp,0,0,209,anomaly
tcp,325,5888,1,normal
udp,42,42,9,normal
tcp,265,260,4,normal
tcp,342,1555,21,normal
tcp,22,0,2,normal
tcp,280,24293,1,normal
tcp,0,0,277,anomaly
tcp,217,1786,1,normal
tcp,332,334,11,normal
icmp,8,0,1,anomaly
icmp,1032,0,120,anomaly
icmp,1032,0,510,anomaly
tcp,323,1119,19,normal
udp,45,83,307,normal
tcp,249,7255,1,normal
tcp,0,0,1,anomaly
tcp,323,608,26,normal
udp,36,0,1,normal
tcp,0,0,1,anomaly
tcp,317,2006,7,normal
tcp,280,263,26,normal
tcp,960,0,2,normal
tcp,0,0,266,anomaly
udp,44,76,216,normal
tcp,299,25796,1,normal
tcp,0,0,229,anomaly
tcp,844,334,1,normal
tcp,0,0,138,anomaly
tcp,0,0,268,anomaly
tcp,0,0,18,anomaly
tcp,220,3238,10,normal
tcp,0,0,235,anomaly
icmp,8,0,1,anomaly
tcp,0,0,280,anomaly
tcp,295,4380,29,normal
tcp,1051,3081,1,normal
tcp,284,3495,8,normal
tcp,0,0,153,anomaly
tcp,6,269,1,normal
tcp,0,0,104,anomaly
tcp,364,3798,10,normal
tcp,8766,0,4,normal
tcp,0,0,146,anomaly
udp,45,111,57,normal
tcp,352,8260,2,normal
tcp,0,0,1,normal
udp,44,128,79,normal
tcp,0,0,99,anomaly
tcp,346,1798,4,normal
icmp,183,0,2,normal
tcp,0,0,1,normal
tcp,0,0,134,anomaly
tcp,203,2557,16,normal
tcp,0,0,121,anomaly
tcp,0,0,2,normal
tcp,5133876,0,1,anomaly
icmp,18,0,1,anomaly
tcp,289,1719,26,normal
tcp,0,0,32,anomaly
tcp,3468,0,21,normal
tcp,294,2591,2,normal
tcp,281,3232,15,normal
udp,105,147,2,normal
tcp,285,247,1,normal
tcp,273,6801,4,normal
tcp,162,13187,1,normal
tcp,266,1963,12,normal
tcp,0,0,234,anomaly
tcp,54540,8314,5,anomaly
tcp,323,310,21,normal
tcp,0,0,297,anomaly
tcp,316,268,9,normal
tcp,0,0,148,anomaly
tcp,0,0,205,anomaly
tcp,0,0,135,anomaly
tcp,0,0,94,anomaly
tcp,0,0,102,anomaly
udp,45,114,1,normal
tcp,195,10849,2,normal
tcp,7,139,6,normal
icmp,181,0,2,normal
tcp,0,0,276,anomaly
icmp,1032,0,397,anomaly
tcp,0,0,292,anomaly
icmp,8,0,1,anomaly
tcp,318,10976,4,normal
tcp,1154,176690,1,normal
tcp,0,0,6,anomaly
tcp,0,0,150,anomaly
tcp,238,1856,13,normal
udp,28,0,22,anomaly
tcp,0,0,102,anomaly
tcp,222,1206,26,normal
udp,28,0,46,anomaly
tcp,1515,335,1,normal
tcp,748,331,1,normal
tcp,0,0,50,anomaly
udp,44,69,114,normal
tcp,0,0,142,anomaly
tcp,0,0,1,normal
tcp,0,0,248,anomaly
tcp,224,688,25,normal
tcp,246,0,1,anomaly
tcp,0,0,1,normal
tcp,310,2251,45,normal
tcp,0,0,126,anomaly
tcp,0,0,146,anomaly
tcp,0,0,292,anomaly
icmp,18,0,1,anomaly
tcp,220,1753,35,normal
tcp,0,0,287,anomaly
tcp,195,1042,5,normal
tcp,127,10471,1,normal
udp,145,105,1,normal
icmp,8,0,1,anomaly
tcp,0,0,205,anomaly
udp,33,0,1,normal
tcp,0,0,107,anomaly
tcp,2074,331,1,normal
udp,46,190,293,normal
icmp,8,0,1,anomaly
tcp,0,0,267,anomaly
tcp,227,853,7,normal
tcp,0,0,1,anomaly
tcp,0,0,111,anomaly
tcp,0,0,20,anomaly
tcp,0,0,242,anomaly
tcp,327,2662,12,normal
tcp,312,327,5,normal
udp,28,0,37,anomaly
tcp,0,0,228,anomaly
tcp,54540,8314,4,anomaly
tcp,0,0,95,anomaly
tcp,5133876,0,1,anomaly
tcp,0,0,131,anomaly
udp,43,130,121,normal
tcp,0,0,257,anomaly
icmp,8,0,1,anomaly
tcp,252,0,2,normal
tcp,289,2658,37,normal
icmp,8,0,1,anomaly
tcp,5319,0,9,normal
tcp,0,0,254,anomaly
tcp,54540,8314,5,anomaly
tcp,0,0,260,anomaly
tcp,0,0,299,anomaly
tcp,286,20424,1,normal
tcp,0,0,184,anomaly
tcp,235,1694,2,normal
tcp,296,422,1,normal
tcp,221,1408,13,normal
tcp,199,30328,2,normal
icmp,520,0,419,anomaly
udp,147,105,1,normal
tcp,215,2020,13,normal
tcp,1567,476,1,normal
tcp,211,3115,15,normal
tcp,0,0,149,anomaly
icmp,8,0,1,anomaly
tcp,972,330,2,normal
tcp,0,0,176,anomaly
tcp,227,9986,14,normal
tcp,0,0,237,anomaly
tcp,0,0,509,anomaly
udp,44,133,205,normal
udp,145,105,5,normal
tcp,0,0,249,anomaly
tcp,0,0,225,anomaly
tcp,321,2335,16,normal
tcp,283,907,1,normal
tcp,601,341,1,normal
udp,1,0,8,anomaly
udp,34,88,1,normal
tcp,54540,8314,7,anomaly
tcp,321,1306,18,normal
tcp,0,0,1,normal
tcp,288,4872,11,normal
tcp,0,0,116,anomaly
tcp,2276,335,1,normal
tcp,297,784,17,normal
tcp,204,2056,4,normal
tcp,286,13635,4,normal
tcp,193,758,2,normal
tcp,329,782,11,normal
tcp,197,253,8,normal
tcp,0,0,100,anomaly
tcp,271,3315,7,normal
tcp,331,2263,4,normal
tcp,0,0,279,anomaly
tcp,0,0,115,anomaly
tcp,155,4187,9,normal
tcp,218,667,2,normal
tcp,1553,329,1,normal
tcp,0,0,106,anomaly
tcp,336,2710,8,normal
icmp,18,0,1,anomaly
udp,44,44,5,normal
tcp,1708,330,1,normal
udp,1,0,8,anomaly
tcp,54540,8314,3,anomaly
tcp,197,10216,2,normal
tcp,333,10861,18,normal
udp,105,145,1,normal
tcp,0,0,273,anomaly
tcp,233,2213,7,normal
tcp,0,0,56,anomaly
icmp,8,0,1,anomaly
tcp,0,0,74,anomaly
tcp,0,0,37,anomaly
tcp,3475,0,1,normal
tcp,1112,307,1,normal
tcp,0,0,143,anomaly
tcp,0,0,224,anomaly
tcp,308,2507,6,normal
tcp,0,0,149,anomaly
tcp,0,0,1,anomaly
tcp,3873,337,1,normal
tcp,0,0,1,anomaly
tcp,0,0,137,anomaly
udp,45,74,139,normal
tcp,0,0,1,anomaly
tcp,206,3644,2,normal
tcp,278,2380,1,normal
tcp,1408,335,1,normal
tcp,297,9287,2,normal
tcp,1537,334,1,normal
tcp,0,0,50,anomaly
tcp,293,1040,11,normal
icmp,36,0,1,normal
tcp,1000,5740,1,normal
icmp,8,0,1,anomaly
tcp,175,497,2,normal
tcp,0,0,264,anomaly
tcp,1719,369,1,normal
udp,42,42,3,normal
udp,42,42,7,normal
tcp,235,769,1,normal
tcp,0,0,264,anomaly
tcp,0,0,261,anomaly
tcp,0,0,248,anomaly
tcp,686,330,1,normal
tcp,0,0,1,anomaly
tcp,298,4930,4,normal
icmp,181,0,2,normal
tcp,6,0,1,normal
tcp,229,1425,12,normal
tcp,269,9287,1,normal
udp,44,125,236,normal
tcp,307,2698,5,normal
tcp,0,0,110,anomaly
tcp,294,1721,12,normal
tcp,294,1718,7,normal
tcp,230,29228,6,normal
udp,45,125,74,normal
tcp,1287,366,1,normal
tcp,233,6943,6,normal
tcp,0,0,3,normal
tcp,199,2200,10,normal
tcp,0,0,243,anomaly
tcp,0,0,107,anomaly
udp,1,0,58,anomaly
tcp,0,0,293,anomaly
tcp,0,0,1,anomaly
udp,105,146,2,normal
tcp,9,0,2,normal
tcp,271,2418,2,normal
udp,28,0,62,anomaly
udp,28,0,69,anomaly
tcp,320,1272,29,normal
tcp,0,0,1,anomaly
tcp,0,0,203,anomaly
tcp,0,0,106,anomaly
tcp,0,0,90,anomaly
tcp,0,0,247,anomaly
tcp,0,0,284,anomaly
tcp,0,0,209,anomaly
tcp,0,0,147,anomaly
udp,42,42,42,normal
tcp,311,396,6,normal
tcp,170,19109,1,normal
tcp,327,1921,3,normal
tcp,0,0,140,anomaly
tcp,0,0,132,anomaly
tcp,1647,336,1,normal
icmp,8,0,1,anomaly
udp,43,70,168,normal
tcp,308,897,7,normal
udp,46,117,19,normal
icmp,8,0,1,anomaly
udp,46,46,113,normal
tcp,0,0,17,anomaly
icmp,30,0,2,normal
tcp,54540,8314,3,anomaly
tcp,0,0,227,anomaly
tcp,319,269,4,normal
tcp,218,482,5,normal
tcp,0,0,285,anomaly
tcp,278,2208,18,normal
tcp,237,1280,8,normal
tcp,0,0,143,anomaly
tcp,0,82,1,anomaly
udp,147,105,6,normal
tcp,0,0,1,anomaly
tcp,5386,391074,1,normal
tcp,383,0,2,normal
tcp,319,9432,18,normal
tcp,0,0,193,anomaly
tcp,5135678,0,1,anomaly
tcp,192,0,1,normal
tcp,290,483,16,normal
tcp,155,9618,2,normal
tcp,0,0,188,anomaly
udp,97,0,1,normal
tcp,0,0,264,anomaly
tcp,1,0,2,anomaly
tcp,0,0,215,anomaly
icmp,78,0,5,normal
tcp,0,0,1,anomaly
tcp,327,1817,2,normal
tcp,0,0,218,anomaly
tcp,226,673,13,normal
tcp,12,0,2,normal
tcp,0,0,291,anomaly
tcp,334,0,2,anomaly
tcp,187,21002,1,normal
tcp,197,1259,4,normal
tcp,157,11868,9,normal
tcp,258,1904,1,normal
tcp,0,0,202,anomaly
tcp,228,3420,2,normal
tcp,325,2762,7,normal
tcp,183,1947,3,normal
udp,1,0,150,anomaly
tcp,0,0,111,anomaly
udp,43,135,68,normal
udp,46,73,70,normal
tcp,0,0,138,anomaly
tcp,325,3751,2,normal
tcp,0,0,286,anomaly
tcp,215,6603,1,normal
tcp,200,1128,17,normal
tcp,0,0,270,anomaly
tcp,0,0,149,anomaly
tcp,217,758,25,normal
tcp,0,0,283,anomaly
tcp,0,0,117,anomaly
tcp,210,4046,2,normal
tcp,10,142,4,normal
tcp,0,0,98,anomaly
udp,1,0,14,anomaly
tcp,215,2288,6,normal
tcp,0,0,228,anomaly
udp,43,132,143,normal
tcp,0,0,110,anomaly
tcp,0,0,1,normal
tcp,212,2739,17,normal
tcp,0,0,131,anomaly
tcp,1,0,2,anomaly
tcp,0,0,118,anomaly
tcp,0,0,278,anomaly
tcp,0,0,232,anomaly
tcp,0,0,142,anomaly
tcp,0,0,251,anomaly
tcp,0,0,223,anomaly
udp,44,118,170,normal
udp,33,87,1,normal
udp,516,4,174,normal
tcp,1,0,2,anomaly
tcp,0,0,271,anomaly
tcp,0,0,258,anomaly
tcp,306,1075,1,normal
tcp,1,0,2,anomaly
tcp,0,0,97,anomaly
tcp,209,4789,1,normal
tcp,0,0,284,anomaly
tcp,240,2073,29,normal
icmp,30,0,2,normal
tcp,0,0,122,anomaly
tcp,0,0,1,normal
tcp,746,330,1,normal
tcp,1,0,2,anomaly
tcp,0,0,108,anomaly
tcp,0,0,216,anomaly
tcp,0,0,292,anomaly
icmp,1032,0,511,anomaly
tcp,317,682,21,normal
tcp,0,0,201,anomaly
tcp,209,1965,36,normal
tcp,0,0,209,anomaly
tcp,0,0,1,normal
tcp,235,2919,2,normal
tcp,234,6703,4,normal
tcp,226,1719,24,normal
tcp,3080,329,1,normal
tcp,0,0,260,anomaly
icmp,1032,0,511,anomaly
tcp,0,0,1,anomaly
tcp,286,1425,3,normal
tcp,0,0,138,anomaly
tcp,0,0,179,anomaly
tcp,209,3867,9,normal
tcp,0,0,102,anomaly
tcp,9,223,2,normal
tcp,0,0,2,anomaly
tcp,19,0,2,normal
tcp,212,5723,11,normal
tcp,761,330,1,normal
icmp,18,0,1,anomaly
tcp,0,0,145,anomaly
tcp,0,0,266,anomaly
tcp,190,33318,1,normal
tcp,0,0,123,anomaly
tcp,0,0,10,anomaly
tcp,0,0,250,anomaly
tcp,0,0,216,anomaly
tcp,0,0,152,anomaly
tcp,0,0,288,anomaly
tcp,315,2168,23,normal
tcp,227,1097,11,normal
icmp,8,0,1,anomaly
tcp,0,0,79,anomaly
tcp,201,468,2,normal
tcp,1242,2451,1,anomaly
tcp,237,374,29,normal
tcp,0,0,134,anomaly
tcp,0,0,136,anomaly
tcp,266,691,6,normal
icmp,18,0,1,anomaly
tcp,239,397,4,normal
tcp,312,487,27,normal
tcp,0,0,231,anomaly
tcp,216,6329,9,normal
tcp,334,0,1,anomaly
tcp,0,0,135,anomaly
udp,147,105,1,normal
tcp,0,0,227,anomaly
udp,43,126,50,normal
tcp,1,0,2,anomaly
tcp,304,3222,4,normal
udp,45,72,235,normal
tcp,0,0,259,anomaly
tcp,253,1727,2,normal
udp,28,0,32,anomaly
tcp,257,675,3,normal
tcp,0,0,1,anomaly
tcp,0,0,137,anomaly
tcp,309,367,19,normal
tcp,251,5199,15,normal
udp,516,4,301,normal
tcp,270,1269,12,normal
tcp,240,885,5,normal
tcp,587,282,1,normal
tcp,0,0,185,anomaly
tcp,322,6340,2,normal
tcp,0,0,62,anomaly
tcp,2873,330,6,normal
tcp,501760,0,2,normal
tcp,0,0,230,anomaly
tcp,0,0,290,anomaly
tcp,383,0,1,normal
tcp,5929,0,16,normal
icmp,520,0,457,anomaly
tcp,977,330,1,normal
tcp,314,3445,48,normal
tcp,0,0,1,anomaly
tcp,0,0,257,anomaly
udp,28,0,167,anomaly
tcp,216,4304,24,normal
tcp,0,0,116,anomaly
tcp,199,5989,5,normal
tcp,0,0,26,anomaly
tcp,0,0,139,anomaly
tcp,1956,335,1,normal
udp,28,0,74,anomaly
tcp,2194619,0,2,normal
tcp,0,0,122,anomaly
tcp,314,1801,3,normal
tcp,292,354,10,normal
tcp,0,0,257,anomaly
tcp,290,762,11,normal
icmp,8,0,1,anomaly
tcp,0,0,508,anomaly
tcp,248,2006,5,normal
tcp,166,8561,1,normal
tcp,0,0,136,anomaly
tcp,0,0,277,anomaly
tcp,1631,399,1,normal
tcp,0,0,46,anomaly
icmp,182,0,5,normal
tcp,5558,0,14,normal
icmp,8,0,1,anomaly
tcp,244,454,7,normal
tcp,393,11280,1,normal
tcp,0,0,138,anomaly
tcp,12,0,1,normal
tcp,0,0,78,anomaly
tcp,0,0,78,anomaly
icmp,8,0,1,anomaly
icmp,8,0,1,anomaly
tcp,0,0,207,anomaly
tcp,0,0,210,anomaly
tcp,0,0,251,anomaly
icmp,1032,0,511,anomaly
tcp,350,2597,11,normal
tcp,239,1885,6,normal
tcp,348,285,13,normal
tcp,259,2169,1,normal
tcp,300,1400,43,normal
tcp,224,3012,2,normal
tcp,1139,331,1,normal
tcp,0,0,1,normal
tcp,344,2156,16,normal
tcp,0,0,271,anomaly
tcp,748,0,1,normal
tcp,0,0,56,anomaly
tcp,236,2265,8,normal
tcp,0,0,84,anomaly
icmp,30,0,1,normal
tcp,0,0,1,anomaly
tcp,0,0,8,anomaly
tcp,0,0,143,anomaly
tcp,0,0,60,anomaly
tcp,965,0,4,normal
udp,28,0,77,anomaly
tcp,1,0,2,anomaly
tcp,0,0,235,anomaly
udp,28,0,11,anomaly
udp,45,130,199,normal
tcp,91,2396,1,normal
udp,105,145,4,normal
udp,146,105,1,normal
