dst_bytes,class
0,anomaly
987,normal
0,normal
0,anomaly
0,anomaly
397,normal
727,normal
0,anomaly
0,anomaly
0,anomaly
1609,normal
0,anomaly
0,normal
0,anomaly
283,normal
0,normal
821,normal
0,anomaly
0,anomaly
18177,normal
589,normal
4,normal
132,normal
8314,anomaly
167,normal
1512,normal
0,normal
2412,normal
2239,normal
0,anomaly
0,anomaly
70,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
32,normal
8903,normal
0,normal
0,anomaly
738,normal
31,normal
8314,anomaly
4659,normal
1512,normal
0,anomaly
0,normal
0,anomaly
332,normal
495,normal
7945,normal
0,anomaly
0,anomaly
0,anomaly
43,normal
1362,normal
0,anomaly
0,anomaly
717,normal
0,anomaly
0,anomaly
135,normal
0,anomaly
332,normal
451,normal
0,anomaly
0,anomaly
10431,normal
0,anomaly
396,normal
259,normal
4289,normal
0,anomaly
0,anomaly
1849,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2536,normal
0,anomaly
294,normal
76,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
2073,normal
0,anomaly
0,anomaly
0,anomaly
129,normal
133,normal
0,anomaly
330,normal
0,anomaly
0,anomaly
0,anomaly
727,normal
0,anomaly
1899,normal
0,anomaly
5725,normal
308,normal
4848,normal
0,anomaly
0,anomaly
0,anomaly
130,normal
7703,normal
0,anomaly
1362,normal
1572,normal
3883,normal
1112,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
105,normal
0,anomaly
46,normal
3461,normal
2891,normal
1842,normal
373,normal
0,anomaly
0,anomaly
1380,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1761,normal
0,normal
88,normal
42,normal
1752,normal
0,anomaly
293,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
3410,normal
101,normal
0,anomaly
397,normal
0,anomaly
4,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
898,normal
0,normal
0,anomaly
0,normal
481,normal
0,anomaly
0,normal
284,normal
0,anomaly
0,anomaly
77,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
565,normal
4874,normal
0,anomaly
0,anomaly
1371,normal
15475,normal
374,normal
114,normal
0,anomaly
475,normal
0,anomaly
1969,normal
511,normal
334,normal
310,normal
46,normal
0,anomaly
0,anomaly
385,normal
110,normal
10389,normal
19835,normal
392,normal
341,normal
0,anomaly
1423,normal
0,anomaly
0,anomaly
1792,normal
256,normal
0,anomaly
0,anomaly
4084,normal
0,anomaly
0,anomaly
0,normal
105,normal
1066,normal
8544,normal
0,anomaly
45,normal
0,anomaly
882,normal
0,anomaly
0,normal
0,normal
446,normal
0,anomaly
0,anomaly
960,normal
0,anomaly
332,normal
0,normal
2507,normal
0,anomaly
0,anomaly
50390,normal
0,anomaly
0,anomaly
13807,normal
0,anomaly
0,anomaly
24566,normal
0,anomaly
0,anomaly
3563,normal
0,anomaly
145,normal
1246,normal
8390,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
111,normal
0,anomaly
267,normal
136,normal
0,normal
330,normal
2168,normal
0,anomaly
0,normal
330,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
61632,normal
77,normal
132,normal
3222,normal
0,anomaly
362,normal
3222,normal
0,normal
9076,normal
14320,normal
4152,normal
5756,normal
0,anomaly
2955,normal
0,normal
0,anomaly
2263,normal
0,anomaly
38506,normal
758,normal
42,normal
0,anomaly
1733,normal
0,anomaly
313,normal
0,anomaly
0,normal
2124,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
1098,normal
331,normal
0,normal
3070,normal
8654,normal
0,anomaly
386,normal
0,normal
0,anomaly
327,normal
0,anomaly
0,anomaly
0,anomaly
332,normal
0,anomaly
0,anomaly
0,anomaly
2996,normal
4894,normal
0,normal
0,anomaly
2810,normal
0,normal
111,normal
329,normal
0,anomaly
0,anomaly
36,normal
0,anomaly
326,normal
17733,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
65909,normal
0,anomaly
561,normal
0,anomaly
0,normal
0,anomaly
8257,normal
1247,normal
0,anomaly
0,anomaly
1047,normal
2251,normal
238,normal
83,normal
811,normal
0,anomaly
0,anomaly
1054,normal
1540,normal
337,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,normal
332,normal
133,normal
0,anomaly
0,anomaly
443,normal
0,anomaly
235,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
105,normal
136,normal
0,anomaly
0,anomaly
0,normal
237,normal
2739,normal
0,anomaly
0,anomaly
147,normal
1856,normal
44,normal
0,anomaly
17602,normal
7128,normal
0,anomaly
0,anomaly
92,normal
0,anomaly
79,normal
326,normal
280,normal
12326,normal
78,normal
0,anomaly
1718,normal
9384,normal
75,normal
0,anomaly
139,normal
386,normal
0,normal
0,anomaly
70,normal
306,normal
0,normal
0,anomaly
0,anomaly
105,normal
330,normal
0,anomaly
38,normal
0,anomaly
1963,normal
0,anomaly
0,anomaly
0,anomaly
3741,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
8314,anomaly
367,normal
545,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2459,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
744,normal
69,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1342,normal
0,normal
0,anomaly
2775,normal
0,anomaly
27728,normal
298,normal
0,anomaly
0,normal
0,anomaly
30205,normal
741,normal
0,anomaly
74,normal
4257,normal
0,anomaly
5606,normal
3018,normal
13386,normal
135,normal
334,normal
1271,normal
4152,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
2972,normal
0,anomaly
179,anomaly
0,anomaly
9121,normal
255639,normal
0,anomaly
1310,normal
0,anomaly
0,anomaly
0,anomaly
2536,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
339,normal
951,normal
82,normal
42,normal
0,anomaly
0,anomaly
318,normal
105,normal
633,normal
0,anomaly
279,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
330,normal
0,anomaly
2316,normal
0,anomaly
0,normal
3270,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
179,anomaly
0,anomaly
0,anomaly
0,anomaly
73,normal
0,normal
4633,normal
0,normal
0,anomaly
312,normal
225,normal
3410,normal
0,anomaly
366,normal
0,anomaly
13831,normal
0,anomaly
0,anomaly
1352,normal
1918,normal
0,anomaly
0,anomaly
8673,normal
286,normal
0,anomaly
0,normal
8056,normal
0,anomaly
128,normal
45,normal
0,anomaly
0,anomaly
0,anomaly
1412,normal
0,anomaly
0,anomaly
1817,normal
0,normal
520,normal
755,normal
0,anomaly
5415,normal
0,anomaly
310,normal
0,anomaly
1187,normal
0,normal
135,normal
11607,normal
1474,normal
181,normal
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
657,normal
1645,normal
7333,normal
0,anomaly
3727,normal
0,anomaly
21900,normal
489,normal
335,normal
0,normal
2281,normal
0,anomaly
0,anomaly
3983,normal
0,anomaly
2661,normal
0,anomaly
2271,normal
185,normal
3740,normal
8314,anomaly
0,normal
0,anomaly
91,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
5280,normal
1719,normal
105,normal
105,normal
14236,normal
0,normal
0,anomaly
8521,normal
0,normal
327,normal
3162,normal
0,normal
0,anomaly
45,normal
337,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
273,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
2969,normal
0,normal
0,anomaly
466,normal
0,anomaly
0,anomaly
593,normal
45024,normal
27660,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
314,normal
45,normal
0,normal
0,anomaly
0,normal
0,normal
0,anomaly
4766,normal
0,anomaly
0,anomaly
384,normal
0,anomaly
1047,normal
955,normal
0,anomaly
0,anomaly
613,normal
0,anomaly
1484,normal
0,anomaly
0,anomaly
0,anomaly
324,normal
0,normal
484,normal
0,anomaly
0,anomaly
775,normal
1125,normal
449,normal
0,anomaly
73,normal
0,anomaly
0,anomaly
132,normal
0,anomaly
601,normal
392,normal
0,anomaly
915,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
2649,normal
0,anomaly
368,normal
0,anomaly
115,normal
76,normal
0,anomaly
135,normal
361,normal
0,anomaly
772,normal
0,anomaly
575,normal
4152,normal
0,anomaly
0,anomaly
132,normal
0,normal
42,normal
0,anomaly
1510,normal
327,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1875,normal
0,normal
3748,normal
122,normal
1229,normal
0,anomaly
0,anomaly
0,normal
34,normal
0,anomaly
0,anomaly
1352,normal
0,anomaly
0,anomaly
580,normal
0,anomaly
574,normal
44,normal
0,anomaly
0,anomaly
0,anomaly
724,normal
105,normal
0,anomaly
0,normal
0,normal
180,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
1338,normal
1828,normal
10699,normal
4037,normal
332,normal
30,normal
0,anomaly
0,anomaly
0,anomaly
6410,normal
0,anomaly
0,anomaly
0,anomaly
2488,normal
0,anomaly
453,normal
0,anomaly
0,anomaly
0,anomaly
9737,normal
0,normal
5320,normal
0,anomaly
0,normal
0,anomaly
128,normal
0,anomaly
732,normal
0,anomaly
0,anomaly
0,anomaly
105,normal
330,normal
133,normal
0,anomaly
0,anomaly
382,normal
0,anomaly
0,anomaly
8314,anomaly
326,normal
0,anomaly
901,normal
2592,normal
1856,normal
2991,normal
649,normal
0,normal
0,anomaly
717,normal
10220,normal
7149,normal
0,anomaly
44,normal
0,anomaly
0,anomaly
72771,normal
0,anomaly
6684,normal
0,anomaly
117,normal
0,anomaly
822,normal
1492,normal
4152,normal
396,normal
275,normal
0,anomaly
0,anomaly
0,anomaly
354,normal
0,anomaly
2370,normal
387,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
37,normal
132,normal
0,anomaly
0,anomaly
7208,normal
0,normal
0,anomaly
2367,normal
0,anomaly
1408,normal
0,anomaly
7334,normal
73,normal
0,anomaly
0,normal
0,anomaly
1721,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
46,normal
44,normal
9345,normal
10210,normal
40396,normal
333,normal
343,normal
36,normal
0,normal
0,anomaly
43,normal
309,normal
0,anomaly
856,normal
0,anomaly
0,anomaly
925,normal
0,normal
12635,normal
0,anomaly
0,anomaly
0,anomaly
281,normal
0,anomaly
0,anomaly
5264,normal
0,anomaly
0,anomaly
0,anomaly
125,normal
402,normal
281,normal
574,normal
0,anomaly
327,normal
0,anomaly
459,normal
0,normal
1861,normal
0,anomaly
13083,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
131,normal
0,anomaly
14642,normal
0,anomaly
45,normal
0,anomaly
0,anomaly
0,anomaly
2530,normal
0,normal
392,normal
4105,normal
0,normal
0,anomaly
74,normal
0,anomaly
0,anomaly
4427,normal
2472,normal
0,anomaly
601,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
0,anomaly
215,normal
1320,normal
0,anomaly
0,anomaly
306,normal
5121,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
67,normal
0,anomaly
0,anomaly
331,normal
174,normal
0,anomaly
1092,normal
0,anomaly
2189,normal
5592,normal
0,anomaly
14276,normal
132,normal
0,anomaly
43,normal
0,anomaly
417,normal
0,normal
0,anomaly
329,normal
0,anomaly
2239,normal
0,anomaly
0,anomaly
1912,normal
0,anomaly
2451,anomaly
136,normal
0,anomaly
132,normal
0,anomaly
4834,normal
0,anomaly
1392,normal
0,anomaly
0,anomaly
1924,normal
0,normal
4781,normal
0,anomaly
24084,normal
3253,normal
5024,normal
350,normal
4,normal
0,anomaly
0,anomaly
2751,normal
0,normal
328,normal
0,anomaly
3253,normal
2039,normal
0,anomaly
480,normal
332,normal
13294,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1330,normal
0,anomaly
69,normal
328,normal
0,anomaly
44,normal
294,normal
0,anomaly
771,normal
73,normal
139,normal
387,normal
16904,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
3123,normal
8314,anomaly
2616,normal
0,anomaly
7712,normal
10613,normal
0,anomaly
955,normal
0,anomaly
362,normal
0,anomaly
133,normal
756,normal
0,anomaly
0,anomaly
0,anomaly
24802,normal
19950,normal
0,anomaly
105,normal
0,anomaly
4152,normal
0,anomaly
299,normal
0,anomaly
5888,normal
42,normal
260,normal
1555,normal
0,normal
24293,normal
0,anomaly
1786,normal
334,normal
0,anomaly
0,anomaly
0,anomaly
1119,normal
83,normal
7255,normal
0,anomaly
608,normal
0,normal
0,anomaly
2006,normal
263,normal
0,normal
0,anomaly
76,normal
25796,normal
0,anomaly
334,normal
0,anomaly
0,anomaly
0,anomaly
3238,normal
0,anomaly
0,anomaly
0,anomaly
4380,normal
3081,normal
3495,normal
0,anomaly
269,normal
0,anomaly
3798,normal
0,normal
0,anomaly
111,normal
8260,normal
0,normal
128,normal
0,anomaly
1798,normal
0,normal
0,normal
0,anomaly
2557,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
1719,normal
0,anomaly
0,normal
2591,normal
3232,normal
147,normal
247,normal
6801,normal
13187,normal
1963,normal
0,anomaly
8314,anomaly
310,normal
0,anomaly
268,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
114,normal
10849,normal
139,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
10976,normal
176690,normal
0,anomaly
0,anomaly
1856,normal
0,anomaly
0,anomaly
1206,normal
0,anomaly
335,normal
331,normal
0,anomaly
69,normal
0,anomaly
0,normal
0,anomaly
688,normal
0,anomaly
0,normal
2251,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1753,normal
0,anomaly
1042,normal
10471,normal
105,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
331,normal
190,normal
0,anomaly
0,anomaly
853,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2662,normal
327,normal
0,anomaly
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
0,anomaly
130,normal
0,anomaly
0,anomaly
0,normal
2658,normal
0,anomaly
0,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
20424,normal
0,anomaly
1694,normal
422,normal
1408,normal
30328,normal
0,anomaly
105,normal
2020,normal
476,normal
3115,normal
0,anomaly
0,anomaly
330,normal
0,anomaly
9986,normal
0,anomaly
0,anomaly
133,normal
105,normal
0,anomaly
0,anomaly
2335,normal
907,normal
341,normal
0,anomaly
88,normal
8314,anomaly
1306,normal
0,normal
4872,normal
0,anomaly
335,normal
784,normal
2056,normal
13635,normal
758,normal
782,normal
253,normal
0,anomaly
3315,normal
2263,normal
0,anomaly
0,anomaly
4187,normal
667,normal
329,normal
0,anomaly
2710,normal
0,anomaly
44,normal
330,normal
0,anomaly
8314,anomaly
10216,normal
10861,normal
145,normal
0,anomaly
2213,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
307,normal
0,anomaly
0,anomaly
2507,normal
0,anomaly
0,anomaly
337,normal
0,anomaly
0,anomaly
74,normal
0,anomaly
3644,normal
2380,normal
335,normal
9287,normal
334,normal
0,anomaly
1040,normal
0,normal
5740,normal
0,anomaly
497,normal
0,anomaly
369,normal
42,normal
42,normal
769,normal
0,anomaly
0,anomaly
0,anomaly
330,normal
0,anomaly
4930,normal
0,normal
0,normal
1425,normal
9287,normal
125,normal
2698,normal
0,anomaly
1721,normal
1718,normal
29228,normal
125,normal
366,normal
6943,normal
0,normal
2200,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
146,normal
0,normal
2418,normal
0,anomaly
0,anomaly
1272,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
42,normal
396,normal
19109,normal
1921,normal
0,anomaly
0,anomaly
336,normal
0,anomaly
70,normal
897,normal
117,normal
0,anomaly
46,normal
0,anomaly
0,normal
8314,anomaly
0,anomaly
269,normal
482,normal
0,anomaly
2208,normal
1280,normal
0,anomaly
82,anomaly
105,normal
0,anomaly
391074,normal
0,normal
9432,normal
0,anomaly
0,anomaly
0,normal
483,normal
9618,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
1817,normal
0,anomaly
673,normal
0,normal
0,anomaly
0,anomaly
21002,normal
1259,normal
11868,normal
1904,normal
0,anomaly
3420,normal
2762,normal
1947,normal
0,anomaly
0,anomaly
135,normal
73,normal
0,anomaly
3751,normal
0,anomaly
6603,normal
1128,normal
0,anomaly
0,anomaly
758,normal
0,anomaly
0,anomaly
4046,normal
142,normal
0,anomaly
0,anomaly
2288,normal
0,anomaly
132,normal
0,anomaly
0,normal
2739,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
118,normal
87,normal
4,normal
0,anomaly
0,anomaly
0,anomaly
1075,normal
0,anomaly
0,anomaly
4789,normal
0,anomaly
2073,normal
0,normal
0,anomaly
0,normal
330,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
682,normal
0,anomaly
1965,normal
0,anomaly
0,normal
2919,normal
6703,normal
1719,normal
329,normal
0,anomaly
0,anomaly
0,anomaly
1425,normal
0,anomaly
0,anomaly
3867,normal
0,anomaly
223,normal
0,anomaly
0,normal
5723,normal
330,normal
0,anomaly
0,anomaly
0,anomaly
33318,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2168,normal
1097,normal
0,anomaly
0,anomaly
468,normal
2451,anomaly
374,normal
0,anomaly
0,anomaly
691,normal
0,anomaly
397,normal
487,normal
0,anomaly
6329,normal
0,anomaly
0,anomaly
105,normal
0,anomaly
126,normal
0,anomaly
3222,normal
72,normal
0,anomaly
1727,normal
0,anomaly
675,normal
0,anomaly
0,anomaly
367,normal
5199,normal
4,normal
1269,normal
885,normal
282,normal
0,anomaly
6340,normal
0,anomaly
330,normal
0,normal
0,anomaly
0,anomaly
0,normal
0,normal
0,anomaly
330,normal
3445,normal
0,anomaly
0,anomaly
0,anomaly
4304,normal
0,anomaly
5989,normal
0,anomaly
0,anomaly
335,normal
0,anomaly
0,normal
0,anomaly
1801,normal
354,normal
0,anomaly
762,normal
0,anomaly
0,anomaly
2006,normal
8561,normal
0,anomaly
0,anomaly
399,normal
0,anomaly
0,normal
0,normal
0,anomaly
454,normal
11280,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2597,normal
1885,normal
285,normal
2169,normal
1400,normal
3012,normal
331,normal
0,normal
2156,normal
0,anomaly
0,normal
0,anomaly
2265,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
130,normal
2396,normal
145,normal
105,normal
402,normal
0,anomaly
501,normal
330,normal
0,normal
458,normal
15128,normal
1254,normal
0,anomaly
1366,normal
0,anomaly
0,normal
1705,normal
0,anomaly
77,normal
0,anomaly
2022,normal
0,anomaly
912,normal
327,normal
0,normal
0,anomaly
323,normal
0,anomaly
0,anomaly
833,normal
2320,normal
288,normal
0,anomaly
386,normal
256,normal
0,anomaly
1108,normal
0,anomaly
73,normal
0,anomaly
0,anomaly
1227,normal
0,anomaly
0,anomaly
207,normal
290,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
10914,normal
0,anomaly
44,normal
315,normal
0,anomaly
83,normal
0,anomaly
0,anomaly
0,anomaly
1768,normal
0,anomaly
0,anomaly
0,anomaly
8597,normal
362,normal
138,normal
48,normal
595,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
511,normal
0,normal
275,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
5839,normal
0,normal
0,anomaly
20502,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,normal
774,normal
0,anomaly
0,anomaly
81,normal
2381,normal
110,normal
269,normal
74301,normal
1968,normal
0,anomaly
128,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
893,normal
7596,normal
0,anomaly
296,normal
0,anomaly
0,anomaly
339,normal
398,normal
136,normal
0,anomaly
29122,normal
0,anomaly
260,normal
0,anomaly
0,anomaly
2348,normal
0,anomaly
0,anomaly
1170,normal
0,normal
0,anomaly
46,normal
342,normal
71,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1535,normal
0,anomaly
1380,normal
0,normal
127,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
74,anomaly
0,anomaly
278,normal
0,anomaly
0,anomaly
9317,normal
557,normal
0,anomaly
1364,normal
0,anomaly
0,anomaly
0,anomaly
10344,normal
0,normal
1579,normal
44,normal
0,anomaly
817,normal
0,anomaly
0,normal
0,anomaly
0,normal
0,anomaly
0,normal
11785,normal
290,normal
917,normal
5324,normal
0,anomaly
0,anomaly
1747,normal
0,anomaly
1070,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
70,normal
1041,normal
0,anomaly
0,anomaly
288,normal
37,normal
0,normal
0,anomaly
145,normal
0,anomaly
546,normal
42,normal
717,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
45,normal
8314,anomaly
1695,normal
2201,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,normal
0,normal
0,anomaly
90,normal
0,anomaly
0,anomaly
821,normal
130,normal
0,anomaly
3669,normal
45,normal
0,anomaly
33,normal
0,anomaly
76,normal
32395,normal
777,normal
0,anomaly
7764,normal
0,anomaly
0,normal
336,normal
0,anomaly
12884,normal
1712,normal
0,anomaly
265,normal
0,anomaly
4152,normal
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2131,normal
0,anomaly
0,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
105,normal
0,normal
44,normal
105,normal
0,normal
0,anomaly
0,anomaly
130,normal
5658,normal
0,normal
458,normal
0,normal
0,anomaly
0,anomaly
599,normal
105,normal
0,anomaly
0,normal
0,anomaly
412,normal
0,anomaly
0,anomaly
0,anomaly
331,normal
135,normal
14319,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
130,normal
296,normal
0,anomaly
0,anomaly
1454,normal
0,anomaly
2142,normal
0,anomaly
0,anomaly
12863,normal
0,anomaly
6162,normal
0,anomaly
1927,normal
73,normal
0,anomaly
0,anomaly
0,normal
0,normal
334,normal
0,anomaly
279,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
3118,normal
105,normal
0,anomaly
5230,normal
0,anomaly
634,normal
2449,anomaly
1063,normal
0,anomaly
0,anomaly
0,anomaly
1533,normal
308,normal
1667,normal
1977,normal
0,anomaly
45,normal
0,anomaly
314,normal
44,normal
0,normal
46,normal
76,normal
0,anomaly
29,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
13635,normal
1001,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
139,normal
0,anomaly
0,anomaly
0,anomaly
327,normal
0,anomaly
42,normal
0,anomaly
0,normal
339,normal
1058,normal
1380,normal
346,normal
2241,normal
2195,normal
0,normal
0,anomaly
1733,normal
2196,normal
0,anomaly
0,anomaly
0,anomaly
326,normal
0,normal
4,normal
0,anomaly
0,normal
0,anomaly
128,normal
1628,normal
0,anomaly
1108,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
2999,normal
0,anomaly
0,anomaly
325,normal
0,anomaly
0,anomaly
0,anomaly
1600,normal
334,normal
0,normal
1469,normal
1075,normal
0,anomaly
3222,normal
71,normal
1680,normal
115,normal
0,anomaly
0,anomaly
868,normal
19796,normal
0,normal
112,normal
779,normal
0,anomaly
75,normal
0,normal
0,normal
5340,normal
8705,normal
46,normal
0,anomaly
