duration,protocol_type,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,S0,0,0,0,135,8,0.06,255,8,0.03,0.05,0,0,0,0,anomaly
0,tcp,SF,284,657,1,16,16,1,220,255,1,0,0,0.02,0,0,normal
0,tcp,SF,208,1645,1,2,2,1,6,255,1,0,0.17,0.03,0,0,normal
0,tcp,SF,231,7333,1,24,35,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,1032,0,0,510,510,1,255,239,0.94,0.02,0.94,0,0,0,anomaly
0,tcp,SF,280,3727,1,2,2,1,16,255,1,0,0.06,0.06,0,0,normal
0,tcp,S0,0,0,0,85,6,0.07,255,6,0.02,0.07,0,0,0,0,anomaly
0,tcp,S1,343,21900,1,2,2,1,2,255,1,0,0.5,0.02,0,0,normal
0,tcp,SF,2491,489,1,1,1,1,255,123,0.48,0.01,0,0,0,0,normal
1,tcp,SF,919,335,1,1,4,1,136,114,0.3,0.05,0.01,0.02,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,13,210,1,0,0.08,0.14,1,1,normal
0,tcp,SF,220,2281,1,11,11,1,87,255,1,0,0.01,0.05,0,0,normal
0,tcp,S0,0,0,0,270,19,0.07,255,19,0.07,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,144,9,0.06,255,9,0.04,0.06,0,0,0,0,anomaly
0,tcp,SF,325,3983,1,5,5,1,215,255,1,0,0,0.02,0,0,normal
0,tcp,S0,0,0,0,300,16,0.05,255,15,0.06,0.07,0,0,0,0,anomaly
0,tcp,SF,230,2661,1,8,8,1,138,255,1,0,0.01,0.05,0,0,normal
0,tcp,S0,0,0,0,176,2,0.01,255,7,0.03,0.07,0,0,0,0,anomaly
0,tcp,SF,305,2271,1,9,9,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,302,185,1,13,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,292,3740,1,3,3,1,6,255,1,0,0.17,0.06,0,0,normal
0,tcp,SF,54540,8314,1,4,5,1,255,255,1,0,0,0,0.03,0.03,anomaly
0,tcp,SF,383,0,1,2,2,1,255,3,0.01,0.02,0.01,0,0.84,0,normal
0,tcp,REJ,0,0,0,288,19,0.07,255,19,0.07,0.08,0,0,1,1,anomaly
0,udp,SF,31,91,0,1,1,1,25,183,0.76,0.08,0.76,0.01,0.24,0,normal
0,tcp,SF,26,0,1,1,1,1,255,65,0.25,0.02,0.02,0,0,0,normal
0,icmp,SF,8,0,0,1,38,1,2,62,1,0,1,0.5,0,0,anomaly
0,tcp,S0,0,0,0,205,18,0.09,255,13,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,231,5,0.02,255,5,0.02,0.08,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,5,5,1,15,190,1,0,0.07,0.21,0.93,0.94,normal
0,tcp,SF,231,5280,1,4,4,1,77,255,1,0,0.01,0.01,0,0,normal
0,tcp,SF,349,1719,1,13,13,1,187,255,1,0,0.01,0.02,0,0,normal
6522,udp,SF,146,105,0,2,2,1,255,2,0.01,0.44,0.72,0,0,0,normal
15624,udp,SF,146,105,0,1,1,1,255,1,0,0.86,1,0,0,0,normal
0,tcp,SF,232,14236,1,1,1,1,1,255,1,0,1,0.02,0,0,normal
0,tcp,SF,567,0,0,1,1,1,255,125,0.49,0.02,0.49,0,0,0,normal
0,tcp,REJ,0,0,0,296,19,0.06,255,19,0.07,0.07,0,0,1,1,anomaly
0,tcp,SF,306,8521,1,9,9,1,94,255,1,0,0.01,0.01,0,0,normal
0,icmp,SF,30,0,0,1,1,1,162,162,1,0,1,0,0,0,normal
0,tcp,SF,1029,327,1,1,1,1,129,121,0.33,0.05,0.01,0.02,0,0,normal
0,tcp,SF,299,3162,1,31,31,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,12,0,1,2,2,1,75,73,0.47,0.05,0.47,0.03,0.01,0,normal
0,tcp,REJ,0,0,0,511,1,0,255,1,0,1,0,0,0.87,1,anomaly
0,udp,SF,45,45,0,147,149,1,255,229,0.9,0.01,0.01,0,0,0,normal
18,tcp,SF,1036,337,1,1,1,1,116,199,0.8,0.03,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,114,12,0.11,255,12,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,287,19,0.07,255,19,0.07,0.05,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,2,1,171,149,0.87,0.03,0.01,0,0.87,1,normal
0,tcp,S0,0,0,0,223,11,0.05,255,11,0.04,0.08,0,0,0,0,anomaly
0,tcp,SF,250,273,1,2,3,1,255,249,0.98,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,245,17,0.07,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,230,16,0.07,90,16,0.18,0.09,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,104,9,0.09,255,9,0.04,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,182,8,0.04,255,4,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,12324,0,0,2,2,1,54,58,0.11,0.07,0.11,0.03,0,0,normal
0,tcp,S0,0,0,0,131,9,0.07,34,9,0.26,0.12,0.03,0,0,0,anomaly
0,tcp,SF,334,0,1,1,1,1,1,19,1,0,1,0.21,0,0,anomaly
0,tcp,SF,193,2969,1,12,12,1,24,255,1,0,0.04,0.03,0,0,normal
0,tcp,REJ,0,0,0,1,2,1,6,239,1,0,0.17,0.13,1,0.98,normal
0,tcp,S0,0,0,0,207,19,0.09,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,256,466,1,13,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,211,20,0.09,255,20,0.08,0.09,0,0,0,0,anomaly
0,tcp,S0,0,0,0,276,9,0.03,255,9,0.04,0.08,0,0,0,0,anomaly
0,tcp,SF,308,593,1,6,6,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,227,45024,1,9,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,166,27660,1,8,8,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,274,15,0.05,255,15,0.06,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,229,5,0.02,255,5,0.02,0.07,0,0,0,0,anomaly
0,icmp,SF,30,0,0,1,1,1,251,251,1,0,1,0,0,0,normal
0,tcp,S0,0,0,0,11,3,0.27,255,59,0.23,0.04,0.01,0,0,0,anomaly
0,tcp,SF,220,314,1,1,1,1,1,255,1,0,1,0.04,0,0,normal
0,udp,SF,45,45,0,130,130,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,2,2,1,81,119,0.52,0.1,0.02,0.03,0,0,normal
0,icmp,SF,8,0,0,1,11,1,1,6,1,0,1,0.67,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,15,42,1,0,0.07,0.26,1,1,normal
0,tcp,REJ,0,0,0,1,1,1,16,255,1,0,0.06,0.1,1,1,normal
0,tcp,S0,0,0,0,40,19,0.47,255,10,0.04,0.06,0,0,0,0,anomaly
0,tcp,SF,189,4766,1,5,5,1,29,184,1,0,0.03,0.05,0,0,normal
18418,tcp,RSTR,1,0,0,2,2,1,255,2,0.01,0.73,1,0,1,1,anomaly
0,tcp,S0,0,0,0,106,1,0.01,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,SF,845,384,1,1,1,1,140,77,0.24,0.51,0.01,0.03,0.49,0.03,normal
0,tcp,S0,0,0,0,251,3,0.01,255,3,0.01,0.08,0,0,0,0,anomaly
0,tcp,SF,214,1047,1,18,18,1,42,229,1,0,0.02,0.06,0,0.54,normal
0,tcp,SF,210,955,1,6,7,1,85,255,1,0,0.01,0.02,0.04,0.04,normal
0,tcp,S0,0,0,0,113,15,0.13,255,15,0.06,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,123,16,0.13,148,16,0.11,0.07,0.01,0,1,1,anomaly
0,tcp,SF,222,613,1,13,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,141,6,0.04,255,5,0.02,0.08,0,0,1,1,anomaly
0,tcp,SF,246,1484,1,10,10,1,183,255,1,0,0.01,0.01,0.04,0.03,normal
0,tcp,S0,0,0,0,62,12,0.19,255,12,0.05,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,149,7,0.05,255,7,0.03,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,45,15,0.33,255,15,0.06,0.08,0,0,0,0,anomaly
0,tcp,SF,4018,324,1,2,1,0.5,255,96,0.38,0.24,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,1,1,155,7,0.05,0.04,0.01,0,0.07,1,normal
0,tcp,SF,227,484,1,6,6,1,79,255,1,0,0.01,0.02,0,0,normal
0,tcp,RSTO,0,0,0,210,8,0.04,255,8,0.03,0.06,0,0,1,1,anomaly
12,tcp,SF,7045,0,1,2,2,1,2,13,1,0,1,0.15,0,0,anomaly
0,tcp,SF,239,775,1,16,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,226,1125,1,35,36,1,96,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,296,449,1,2,44,1,53,56,1,0,0.02,0.04,0,0,normal
0,tcp,REJ,0,0,0,290,16,0.06,255,16,0.06,0.07,0,0,1,1,anomaly
0,udp,SF,43,73,0,190,190,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,103,3,0.03,128,3,0.02,0.08,0.01,0,1,1,anomaly
0,icmp,SF,8,0,0,1,18,1,2,96,1,0,1,0.51,0,0,anomaly
0,udp,SF,43,132,0,77,157,1,255,240,0.94,0.01,0,0,0,0,normal
0,icmp,SF,1032,0,0,71,71,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,SF,323,601,1,29,32,1,61,255,1,0,0.02,0.04,0,0,normal
0,tcp,SF,338,392,1,3,3,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,148,16,0.11,255,17,0.07,0.06,0,0,0,0,anomaly
0,tcp,SF,286,915,1,38,39,1,85,255,1,0,0.01,0.03,0,0,normal
0,icmp,SF,64,0,0,1,1,1,19,1,0.05,0.16,0.05,0,0,0,normal
0,tcp,S0,0,0,0,57,19,0.33,255,71,0.28,0.02,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,190,19,0.1,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,2,1,1,229,1,0,1,0.18,1,0.76,normal
0,tcp,REJ,0,0,0,246,16,0.07,255,16,0.06,0.07,0,0,1,1,anomaly
0,tcp,SF,209,2649,1,15,40,1,51,255,1,0,0.02,0.04,0,0,normal
0,icmp,SF,8,0,0,1,30,1,2,108,1,0,1,0.5,0,0,anomaly
15,tcp,SF,16711,368,1,1,1,1,82,113,0.9,0.04,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,135,10,0.07,255,4,0.02,0.06,0,0,0,0,anomaly
0,udp,SF,49,115,0,1,2,1,255,234,0.92,0.02,0,0,0,0,normal
0,udp,SF,45,76,0,270,271,1,255,246,0.96,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,113,20,0.18,255,12,0.05,0.05,0,0,0,0,anomaly
0,tcp,SF,6,135,0,1,1,1,60,10,0.07,0.03,0.02,0.2,0,0,normal
0,tcp,SF,385,361,1,12,12,1,75,231,1,0,0.01,0.19,0.08,0.7,normal
0,tcp,S0,0,0,0,131,19,0.15,255,19,0.07,0.05,0,0,0,0,anomaly
27,tcp,SF,246,772,1,2,1,0.5,251,44,0.18,0.03,0,0,0,0,normal
0,icmp,SF,8,0,0,1,2,1,1,45,1,0,1,0.27,0,0,anomaly
0,tcp,SF,312,575,1,4,5,1,255,255,1,0,0,0,0,0,normal
28,tcp,SF,1498,4152,1,2,1,0.5,76,10,0.13,0.04,0.01,0,0,0,normal
0,tcp,SH,0,0,0,1,1,1,156,1,0.01,0.94,0.95,0,0,0,anomaly
0,icmp,SF,18,0,0,1,1,1,1,108,1,0,1,1,0,0,anomaly
0,udp,SF,44,132,0,72,152,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,REJ,0,0,0,1,2,1,25,255,1,0,0.04,0.11,1,1,normal
0,udp,SF,42,42,0,6,12,1,255,242,0.95,0.01,0,0,0,0,normal
0,udp,SF,28,0,0,139,39,0.28,255,39,0.15,0.85,0.15,0,0.76,0,anomaly
0,tcp,SF,163,1510,1,3,7,1,3,255,1,0,0.33,0.01,0,0,normal
1,tcp,SF,802,327,1,1,1,1,60,185,0.95,0.03,0.02,0.01,0,0,normal
0,tcp,S0,0,0,0,19,4,0.21,255,14,0.05,0.08,0,0,0,0,anomaly
0,tcp,SF,245,0,1,2,2,1,133,76,0.29,0.03,0.29,0.03,0,0,normal
0,tcp,REJ,0,0,0,119,5,0.04,94,5,0.05,0.09,0.01,0,1,1,anomaly
0,tcp,S0,0,0,0,118,4,0.03,255,5,0.02,0.07,0,0,0,0,anomaly
0,udp,SF,1,0,0,33,5,0.15,255,55,0.22,0.25,0.95,0,0.05,0,anomaly
0,tcp,S0,0,0,0,138,16,0.12,255,16,0.06,0.07,0,0,0,0,anomaly
0,tcp,SF,249,1875,1,7,7,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,15,0,1,1,1,1,22,63,0.41,0.14,0.41,0.03,0,0,normal
0,tcp,SF,172,3748,1,1,1,1,4,255,1,0,0.25,0.03,0,0,normal
0,tcp,SF,213,122,1,1,1,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,341,1229,1,9,9,1,9,255,1,0,0.11,0.05,0,0,normal
0,tcp,REJ,0,0,0,263,11,0.04,255,11,0.04,0.08,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,113,10,0.09,88,10,0.11,0.09,0.01,0,1,1,anomaly
0,tcp,SF,4189,0,0,1,1,1,49,31,0.2,0.08,0.2,0.06,0,0,normal
3,udp,SF,111,34,0,2,1,0.5,56,40,0.71,0.05,0.64,0,0,0,normal
0,tcp,S0,0,0,0,35,10,0.29,197,52,0.25,0.02,0.02,0.04,0,0,anomaly
0,tcp,S0,0,0,0,140,19,0.14,255,19,0.07,0.06,0,0,0,0,anomaly
0,tcp,SF,202,1352,1,22,22,1,22,255,1,0,0.05,0.05,0,0,normal
0,tcp,S0,0,0,0,289,11,0.04,255,6,0.02,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,199,9,0.05,255,9,0.04,0.07,0,0,0,0,anomaly
0,tcp,SF,335,580,1,3,23,1,82,255,1,0,0.01,0.04,0,0,normal
0,tcp,S0,0,0,0,69,20,0.29,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,SF,306,574,1,1,1,1,8,255,1,0,0.12,0.02,0,0.02,normal
0,udp,SF,127,44,0,268,267,1,157,124,0.79,0.01,0.32,0,0,0,normal
0,icmp,SF,520,0,0,438,438,1,5,5,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,183,11,0.06,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,65,2,0.02,1,0.02,1,0.92,1,anomaly
0,tcp,SF,222,724,1,27,27,1,87,255,1,0,0.01,0.02,0,0,normal
0,udp,SF,52,105,0,8,8,1,44,228,1,0,1,0.01,0,0,normal
0,tcp,RSTO,0,0,0,278,9,0.03,255,9,0.04,0.07,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,1,2,1,21,255,1,0,0.05,0.1,1,0.8,normal
0,tcp,SF,5319,0,1,7,7,1,159,56,0.23,0.03,0.23,0.04,0,0,normal
0,tcp,SF,0,180,0,2,3,1,4,255,1,0,0.25,0.02,0,0,normal
0,tcp,S0,0,0,0,265,3,0.01,255,3,0.01,0.05,0,0,0,0,anomaly
0,icmp,SF,8,0,0,1,12,1,2,255,1,0,1,0.5,0,0,anomaly
0,tcp,SF,245,0,1,2,2,1,80,44,0.08,0.05,0.08,0.07,0,0,normal
0,icmp,SF,8,0,0,1,9,1,3,63,1,0,1,0.25,0,0,anomaly
0,tcp,SF,319,1338,1,8,8,1,83,255,1,0,0.01,0.04,0,0,normal
0,tcp,SF,282,1828,1,9,10,1,9,255,1,0,0.11,0.02,0,0,normal
0,tcp,SF,270,10699,1,2,41,1,8,192,1,0,0.12,0.05,0,0,normal
0,tcp,SF,396,4037,1,25,27,1,255,255,1,0,0.01,0,0,0,normal
1,tcp,SF,2146,332,1,1,2,1,210,212,0.85,0.02,0,0.01,0,0,normal
0,udp,SF,30,30,0,1,1,1,255,246,0.96,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,274,10,0.04,255,10,0.04,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,511,1,0,255,1,0,1,0,0,0.48,1,anomaly
0,tcp,S0,0,0,0,271,18,0.07,255,18,0.07,0.05,0,0,0,0,anomaly
0,tcp,SF,374,6410,1,14,14,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,139,18,0.13,255,18,0.07,0.05,0,0,0,0,anomaly
0,tcp,S0,0,0,0,91,16,0.18,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,334,0,1,2,2,1,15,47,0.93,0.13,1,0.11,0,0,anomaly
0,tcp,SF,334,2488,1,7,10,1,185,221,1,0,0.01,0.02,0,0,normal
0,tcp,REJ,0,0,0,128,19,0.15,255,19,0.07,0.07,0,0,1,1,anomaly
0,tcp,SF,342,453,1,23,23,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,139,3,0.02,255,2,0.01,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,285,18,0.06,255,19,0.07,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,104,5,0.05,255,7,0.03,0.06,0,0,0,0,anomaly
0,tcp,SF,244,9737,1,9,9,1,98,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,12165,0,0,8,8,1,255,49,0.19,0.02,0.19,0,0,0,normal
0,tcp,SF,273,5320,1,16,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,26,7,0.27,255,27,0.11,0.07,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,1,1,1,28,255,1,0,0.04,0.17,0.96,1,normal
0,tcp,S0,0,0,0,263,19,0.07,255,19,0.07,0.07,0,0,0,0,anomaly
0,tcp,SF,235,128,1,25,26,1,116,255,1,0,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,236,24,0.1,255,24,0.09,0.05,0,0,0,0,anomaly
0,tcp,SF,271,732,1,6,7,1,111,255,1,0,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,276,23,0.08,255,23,0.09,0.05,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,511,1,0,255,1,0,1,0,0,0.86,1,anomaly
0,tcp,REJ,0,0,0,229,10,0.04,255,10,0.04,0.07,0,0,1,1,anomaly
891,udp,SF,146,105,0,3,2,0.67,255,2,0.01,0.64,0.98,0,0,0,normal
0,tcp,SF,848,330,1,1,1,1,143,73,0.51,0.02,0.01,0,0,0,normal
0,udp,SF,45,133,0,75,155,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,282,12,0.04,255,12,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,112,14,0.12,255,14,0.05,0.07,0,0,0,0,anomaly
0,tcp,SF,334,382,1,18,19,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,1,1,1,255,1,0,0.07,0,0,0,0,anomaly
0,tcp,RSTO,0,0,0,241,6,0.02,255,6,0.02,0.07,0,0,1,1,anomaly
0,tcp,SF,54540,8314,1,2,2,1,75,75,1,0,0.01,0,0.01,0.01,anomaly
0,tcp,SF,2931,326,1,2,1,0.5,255,128,0.5,0.05,0,0,0,0,normal
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.8,1,0,1,1,anomaly
0,tcp,SF,289,901,1,12,32,1,39,255,1,0,0.03,0.02,0,0,normal
0,tcp,SF,274,2592,1,1,1,1,25,255,1,0,0.04,0.02,0,0,normal
0,tcp,SF,217,1856,1,27,27,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,303,2991,1,22,22,1,22,255,1,0,0.05,0.07,0,0,normal
0,tcp,SF,205,649,1,9,22,1,255,255,1,0,0,0,0.02,0.02,normal
0,tcp,S0,0,0,0,2,9,1,20,255,1,0,0.1,0.01,0,0,normal
0,icmp,SF,8,0,0,1,23,1,2,80,1,0,1,0.5,0,0,anomaly
0,tcp,SF,227,717,1,2,23,1,255,255,1,0,0,0,0,0,normal
0,tcp,S1,322,10220,1,5,5,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,229,7149,1,6,6,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,278,15,0.05,255,3,0.01,0.08,0,0,0,0,anomaly
0,udp,SF,71,44,0,117,117,1,255,166,0.65,0.01,0.21,0,0,0,normal
0,udp,SF,1,0,0,18,4,0.22,255,42,0.16,0.47,0.69,0,0.31,0,anomaly
0,icmp,SF,8,0,0,1,7,1,3,61,1,0,1,0.26,0,0,anomaly
14680,tcp,SF,4866,72771,1,1,1,1,255,33,0.13,0.34,0,0,0,0.03,normal
0,icmp,SF,8,0,0,1,17,1,2,100,1,0,1,0.5,0,0,anomaly
0,tcp,SF,161,6684,1,10,10,1,37,255,1,0,0.03,0.04,0,0,normal
0,tcp,S0,0,0,0,210,10,0.05,255,16,0.06,0.08,0,0,0,0,anomaly
0,udp,SF,45,117,0,140,140,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,93,3,0.03,255,3,0.01,0.06,0,0,0,0,anomaly
0,tcp,SF,272,822,1,2,2,1,6,255,1,0,0.17,0.06,0,0,normal
0,tcp,SF,307,1492,1,30,30,1,255,255,1,0,0,0,0,0,normal
27,tcp,SF,1500,4152,1,1,1,1,206,49,0.24,0.02,0,0,0,0,normal
0,tcp,SF,312,396,1,9,9,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,233,275,1,16,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,50,8,0.16,255,8,0.03,0.08,0,0,0,0,anomaly
0,tcp,S0,0,0,0,253,13,0.05,255,13,0.05,0.07,0,0,0,0,anomaly
0,tcp,S0,0,0,0,11,4,0.36,255,4,0.02,0.08,0,0,0,0,anomaly
0,tcp,SF,336,354,1,1,1,1,163,255,1,0,0.01,0.04,0,0,normal
0,tcp,S0,0,0,0,3,2,0.67,83,23,0.27,0.05,0.02,0.09,0,0,anomaly
0,tcp,SF,335,2370,1,10,10,1,135,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,1478,387,1,1,1,1,255,48,0.19,0.07,0,0,0.01,0,normal
0,tcp,REJ,0,0,0,149,20,0.13,255,9,0.04,0.06,0,0,1,1,anomaly
0,tcp,S0,0,0,0,234,3,0.01,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,1,1,1,3,144,1,0,0.33,0.22,1,1,normal
0,tcp,S0,0,0,0,237,21,0.09,255,21,0.08,0.06,0,0,0,0,anomaly
0,tcp,SF,641,0,1,1,1,1,7,81,0.71,0.43,0.71,0.02,0,0,normal
0,tcp,S0,0,0,0,128,16,0.12,255,16,0.06,0.07,0,0,0,0,anomaly
0,tcp,SF,14,37,0,1,1,1,168,8,0.05,0.04,0.01,0,0,0,normal
0,udp,SF,44,132,0,195,195,1,255,251,0.98,0.01,0,0,0,0,normal
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.88,0.88,0,0.87,1,anomaly
0,tcp,S0,0,0,0,12,4,0.33,255,64,0.25,0.02,0.01,0,0,0,anomaly
0,tcp,SF,222,7208,1,2,2,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,30,0,0,2,2,1,181,181,1,0,1,0,0,0,normal
0,tcp,S0,0,0,0,268,3,0.01,255,3,0.01,0.06,0,0,0,0,anomaly
0,tcp,SF,320,2367,1,5,10,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,87,1,0.01,255,18,0.07,0.06,0,0,0,0,anomaly
0,tcp,SF,295,1408,1,21,21,1,105,255,1,0,0.01,0.02,0,0,normal
0,tcp,S0,0,0,0,134,18,0.13,255,8,0.03,0.07,0,0,0,0,anomaly
0,tcp,SF,260,7334,1,7,7,1,96,255,1,0,0.01,0.02,0,0,normal
0,udp,SF,44,73,0,314,313,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,RSTO,0,0,0,214,2,0.01,255,2,0.01,0.08,0,0,1,1,anomaly
1,tcp,SF,748,0,0,1,2,1,92,5,0.05,0.03,0.05,0,0,0,normal
0,udp,SF,207,0,0,2,2,1,94,78,0.83,0.02,0.83,0,0,0,anomaly
0,tcp,SF,253,1721,1,13,32,1,168,255,1,0,0.01,0.01,0,0,normal
0,tcp,S0,0,0,0,228,17,0.07,255,16,0.06,0.06,0,0,0,0,anomaly
0,tcp,S0,0,0,0,269,7,0.03,255,7,0.03,0.05,0,0,0,0,anomaly
0,icmp,SF,8,0,0,1,40,1,2,222,1,0,1,0.5,0,0,anomaly
0,tcp,S0,0,0,0,279,11,0.04,255,11,0.04,0.09,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,511,1,0,255,1,0,1,0,0,0.92,1,anomaly
0,icmp,SF,1032,0,0,511,511,1,255,30,0.12,0.05,0.12,0,0.02,0,anomaly
0,tcp,S0,0,0,0,16,7,0.44,255,7,0.03,0.07,0,0,0,0,anomaly
0,udp,SF,46,46,0,164,164,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,44,44,0,145,145,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,SF,189,9345,1,3,4,1,3,255,1,0,0.33,0.04,0,0,normal
0,tcp,SF,160,10210,1,1,1,1,5,255,1,0,0.2,0.02,0,0,normal
0,tcp,S1,37681,40396,1,1,1,1,88,16,0.18,0.02,0.01,0,0,0,normal
0,tcp,SF,1162,333,1,1,1,1,20,109,0.95,0.1,0.05,0.02,0,0,normal
0,tcp,SF,323,343,1,11,12,1,55,255,1,0,0.02,0.03,0,0,normal
0,tcp,SF,10,36,1,2,1,0.5,98,10,0.06,0.04,0.01,0.2,0,0,normal
0,tcp,SF,12,0,1,1,1,1,235,64,0.27,0.07,0.32,0,0,0,normal
0,tcp,S0,0,0,0,3,3,1,255,3,0.01,0.08,0,0,0,0,anomaly
0,udp,SF,75,43,0,131,131,1,255,166,0.65,0.01,0.27,0,0,0,normal
0,tcp,SF,306,309,1,6,6,1,159,255,1,0,0.01,0.01,0,0,normal
0,udp,SF,28,0,0,25,25,1,255,25,0.1,0.01,0.1,0,0,0,anomaly
0,tcp,SF,325,856,1,5,5,1,104,255,1,0,0.01,0.03,0,0,normal
0,icmp,SF,520,0,0,482,482,1,109,109,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,270,3,0.01,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,SF,176,925,1,24,25,1,45,255,1,0,0.02,0.02,0,0,normal
0,tcp,SF,1342,0,1,6,6,1,187,79,0.28,0.04,0.28,0.03,0,0,normal
0,tcp,SF,248,12635,1,7,7,1,255,228,0.89,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,88,18,0.2,197,18,0.09,0.07,0.01,0,0,0,anomaly
0,tcp,RSTR,0,0,0,1,1,1,198,1,0.01,0.76,0.76,0,0.63,1,anomaly
0,tcp,S0,0,0,0,295,9,0.03,255,6,0.02,0.07,0,0,0,0,anomaly
0,tcp,SF,218,281,1,2,3,1,53,255,1,0,0.02,0.04,0,0,normal
